Time (s);Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run1;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run2;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run3;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run4;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run5;Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3;Fᵧ (N) --sensor: Force --remote: 1 --Run4;Fᵧ (N) --sensor: Force --remote: 1 --Run5
4.6400000000;-10.8788382463;-9.1016859976;-9.8708740951;-10.9334726589;-10.6978276771;-2.2350054971;-1.9080403722;-2.0606716090;-2.2469682570;-2.1874598913
4.6500000000;-10.8452212478;-9.3349252039;-9.7548160431;-10.7128099278;-10.8389263624;-2.2330244302;-1.9516198015;-2.0448230738;-2.2093320556;-2.2132137611
4.6600000000;-10.8105088472;-9.5714240194;-9.6414184308;-10.4759123364;-10.9702923254;-2.2310433633;-1.9952034721;-2.0250124047;-2.1716916128;-2.2389676310
4.6700000000;-10.7443824897;-10.0444880260;-9.4219163490;-9.9802276072;-11.0913553551;-2.2251001626;-2.0387871418;-2.0071828025;-2.1300974671;-2.2627404339
4.6800000000;-10.7166717765;-10.2815845795;-9.3139480853;-9.7258181745;-11.2037245594;-2.2191569619;-2.0843476715;-1.9893532003;-2.0884948740;-2.2825511030
4.6900000000;-10.6900805246;-10.5229487762;-9.2081438813;-9.4665664140;-11.3978960402;-2.2112326942;-2.1279355457;-1.9715235981;-2.0488691515;-2.3023617721
4.7000000000;-10.6645742773;-10.7606010650;-9.1039717673;-9.2104671736;-11.4799369356;-2.2052894935;-2.1715192130;-1.9536939959;-2.0092476358;-2.3221724412
4.7100000000;-10.6374633699;-11.0046551325;-9.0051926952;-8.9661940131;-11.5538014192;-2.1973652259;-2.2131259920;-1.9358643937;-1.9696261209;-2.3400020434
4.7200000000;-10.6076490761;-11.2477037772;-8.9139904120;-8.7343918110;-11.6146969340;-2.1894409582;-2.2567054781;-1.9219969253;-1.9339583991;-2.3538695118
4.7300000000;-10.5740463750;-11.4902042195;-8.8309211030;-8.5139959426;-11.6657932919;-2.1775545567;-2.2963353329;-1.9101105239;-1.8982990370;-2.3657559132
4.7400000000;-10.5291147103;-11.7294779197;-8.7565272769;-8.3114215619;-11.7065877003;-2.1676492222;-2.3359568456;-1.8942619886;-1.8626396756;-2.3736801809
4.7500000000;-10.4749424117;-11.9569068916;-8.6886615884;-8.1192496349;-11.7338533719;-2.1557628207;-2.3736014352;-1.8823755871;-1.8289572372;-2.3796233816
4.7600000000;-10.4099336619;-12.1734744555;-8.6337616766;-7.9416714745;-11.7470195380;-2.1438764193;-2.4112418709;-1.8704891857;-1.7972558837;-2.3835855154
4.7700000000;-10.3292329959;-12.3711387250;-8.5859639041;-7.7840988087;-11.7525230975;-2.1300089509;-2.4449284265;-1.8605838511;-1.7675356149;-2.3875476492
4.7800000000;-10.2403317968;-12.5508890714;-8.5479086379;-7.6455274525;-11.7429151311;-2.1181225494;-2.4746528134;-1.8526595835;-1.7397964308;-2.3875476492
4.7900000000;-10.1427550863;-12.7089784247;-8.5255364735;-7.5238007559;-11.7234860296;-2.1022740142;-2.5023919884;-1.8467163827;-1.7140383312;-2.3835855154
4.8000000000;-10.0359603565;-12.8373138753;-8.5145926898;-7.4183560564;-11.6889227145;-2.0864254789;-2.5261731137;-1.8407731820;-1.6902613161;-2.3796233816
4.8100000000;-9.9215572048;-12.9374223118;-8.5107372065;-7.3291866514;-11.6450754244;-2.0705769436;-2.5440150970;-1.8348299813;-1.6684653853;-2.3736801809
4.8200000000;-9.8011731616;-13.0028772632;-8.5198526189;-7.2541491785;-11.5807299166;-2.0547284083;-2.5618447751;-1.8288867805;-1.6486505386;-2.3637748463
4.8300000000;-9.6818162022;-13.0298532763;-8.5323032369;-7.1932169533;-11.5043603754;-2.0388798730;-2.5717664905;-1.8308678475;-1.6327937667;-2.3538695118
4.8400000000;-9.5662345196;-13.0301245230;-8.5566177134;-7.1506769019;-11.4160557369;-2.0230313377;-2.5796948679;-1.8328489144;-1.6189221635;-2.3400020434
4.8500000000;-9.4544503462;-13.0022021365;-8.5874865661;-7.1239027624;-11.3179638803;-2.0071828025;-2.5836651542;-1.8348299813;-1.6090086514;-2.3241535081
4.8600000000;-9.3534586122;-12.9525132787;-8.6297080628;-7.1096460252;-11.2063480892;-1.9913342672;-2.5836732734;-1.8387921151;-1.6010802910;-2.3063239059
4.8700000000;-9.2600884025;-12.8687734479;-8.6784793324;-7.1148337749;-11.0833176618;-1.9754857319;-2.5816962495;-1.8447353158;-1.5971100381;-2.2884943037
4.8800000000;-9.1753893776;-12.7696509337;-8.7294558827;-7.1358003992;-10.9505056604;-1.9616182635;-2.5757611100;-1.8506785166;-1.5951249199;-2.2686836346
4.8900000000;-9.1036751436;-12.6564123354;-8.7869072159;-7.1714279043;-10.8057805396;-1.9497318621;-2.5678408444;-1.8605838511;-1.5970979255;-2.2468918986
4.9000000000;-9.0433665886;-12.5290686379;-8.8497923290;-7.2222390808;-10.6512684368;-1.9358643937;-2.5579394956;-1.8704891857;-1.6010560490;-2.2231190957
4.9100000000;-8.9982173443;-12.3774161723;-8.9164880875;-7.2887764457;-10.4971949457;-1.9259590591;-2.5381488371;-1.8823755871;-1.6109493690;-2.1993462928
4.9200000000;-8.9618005972;-12.2367960960;-8.9891338385;-7.3705105715;-10.3382935079;-1.9140726577;-2.5203151518;-1.8922809217;-1.6228318088;-2.1735924229
4.9300000000;-8.9378307806;-12.0898457260;-9.0655945466;-7.4674349179;-10.1755836621;-1.9041673231;-2.4965542585;-1.9061483900;-1.6366953315;-2.1478385531
4.9400000000;-8.9236477443;-11.9363853218;-9.1426238935;-7.5795494805;-10.0117616428;-1.8962430555;-2.4708042783;-1.9200158584;-1.6545170178;-2.1220846833
4.9500000000;-8.9149244925;-11.7721182547;-9.2261153943;-7.7089982991;-9.8490029442;-1.8883187879;-2.4410961267;-1.9358643937;-1.6743237809;-2.0943497465
4.9600000000;-8.9110880760;-11.6093541873;-9.3134260853;-7.8536632611;-9.6894776239;-1.8803945202;-2.4094029067;-1.9517129290;-1.6980887234;-2.0666148098
4.9700000000;-8.9121341537;-11.4041754234;-9.4083014426;-8.0199508661;-9.5332073375;-1.8764323864;-2.3697972900;-1.9695425312;-1.7238387264;-2.0388798730
4.9800000000;-8.9186009013;-11.2141468783;-9.5064663706;-8.2031143169;-9.3801920841;-1.8704891857;-2.3321529063;-1.9853910665;-1.7535469243;-2.0111449363
4.9900000000;-8.9261871594;-11.0065494124;-9.6154208800;-8.3993430502;-9.2304318630;-1.8685081187;-2.2925353648;-2.0052017356;-1.7852401667;-1.9853910665
5.0000000000;-8.9310910596;-10.7987747123;-9.7255378796;-8.6102001681;-9.0823152770;-1.8665270518;-2.2548909981;-2.0250124047;-1.8169373628;-1.9596371966
5.0100000000;-8.9392026875;-10.5609200414;-9.8475039126;-8.8319523539;-8.9390490677;-1.8665270518;-2.2113191697;-2.0448230738;-1.8525888308;-1.9338833268
5.0200000000;-8.9446489929;-10.3098741125;-9.9711789161;-9.0656268641;-8.8006653977;-1.8665270518;-2.1697126704;-2.0626526760;-1.8882481753;-1.9101105239
5.0300000000;-8.9511503358;-10.0458081293;-10.0970196276;-9.3133809596;-8.6682385927;-1.8665270518;-2.1241557990;-2.0844444120;-1.9258846710;-1.8863377209
5.0400000000;-8.9587366761;-9.7676477467;-10.2174951450;-9.5677344694;-8.5417793304;-1.8704891857;-2.0805682419;-2.1042550811;-1.9655022485;-1.8645459849
5.0500000000;-8.9663315423;-9.4802169689;-10.3400809657;-9.8221643941;-8.4202132407;-1.8764323864;-2.0369846007;-2.1240657502;-2.0031465733;-1.8427542489
5.0600000000;-8.9766176276;-9.2206300965;-10.4567631154;-10.0717689507;-8.3067528534;-1.8803945202;-1.9973553097;-2.1438764193;-2.0427641650;-1.8229435798
5.0700000000;-8.9890779535;-8.9339212753;-10.5680160249;-10.3159547626;-8.2062648600;-1.8863377209;-1.9518022716;-2.1636870884;-2.0804084734;-1.8051139776
5.0800000000;-9.0085526166;-8.6609104103;-10.6679230773;-10.5536431384;-8.1166480769;-1.8922809217;-1.9062375578;-2.1815166906;-2.1180488891;-1.7872843754
5.0900000000;-9.0345414911;-8.3955579274;-10.7596672660;-10.7810681109;-8.0394930279;-1.9002051893;-1.8626500423;-2.1993462928;-2.1576665019;-1.7714358401
5.1000000000;-9.0675786226;-8.1410239120;-10.8368146510;-10.9981854407;-7.9715921283;-1.9081294570;-1.8210436095;-2.2151948280;-2.1953107858;-1.7575683718
5.1100000000;-9.1125127956;-7.8994889462;-10.9025442836;-11.1990968150;-7.9204352146;-1.9180347915;-1.7814182593;-2.2310433633;-2.2329511999;-1.7476630372
5.1200000000;-9.1656138788;-7.6758093559;-10.9595729121;-11.3815880933;-7.8791115515;-1.9299211930;-1.7437739916;-2.2429297648;-2.2686143932;-1.7397387696
5.1300000000;-9.2327737451;-7.4813149388;-11.0079215646;-11.5450979109;-7.8513137930;-1.9418075944;-1.7081108063;-2.2528350993;-2.3022965041;-1.7318145019
5.1400000000;-9.3108087068;-7.3112801704;-11.0459753154;-11.6949824666;-7.8397649702;-1.9536939959;-1.6744287033;-2.2647215008;-2.3339975328;-1.7278523681
5.1500000000;-9.4013085788;-7.1656580087;-11.0753365502;-11.8296955841;-7.8407302104;-1.9675614643;-1.6447049249;-2.2726457684;-2.3637174793;-1.7278523681
5.1600000000;-9.5005176263;-7.0422992653;-11.0987094391;-11.9492185246;-7.8552475887;-1.9834099995;-1.6189433103;-2.2805700361;-2.4171642171;-1.7278523681
5.1700000000;-9.6094833030;-6.9395711935;-11.1134231831;-12.0594503961;-7.8811782920;-1.9992585348;-1.5971438594;-2.2865132368;-2.4281280803;-1.7318145019
5.1800000000;-9.7260605735;-6.8644433018;-11.1232253453;-12.1620685428;-7.9254866347;-2.0151070701;-1.5793065719;-2.2904753706;-2.4390344554;-1.7397387696
5.1900000000;-9.8502328084;-6.8105351029;-11.1232998859;-12.2549463792;-7.9871653849;-2.0329366723;-1.5634541759;-2.2924564375;-2.4568508346;-1.7496441041
5.2000000000;-9.9723095855;-6.7799338154;-11.1216848157;-12.3396680602;-8.0597561643;-2.0507662745;-1.5495828615;-2.2944375045;-2.4727032231;-1.7575683718
5.2100000000;-10.0976000102;-6.7678239970;-11.1157504295;-12.4098162035;-8.1491077654;-2.0685958767;-1.5416472013;-2.2944375045;-2.4845972438;-1.7694547732
5.2200000000;-10.2126861059;-6.7736218784;-11.1049376894;-12.4712164433;-8.2520527818;-2.0864254789;-1.5357001982;-2.2924564375;-2.4964836885;-1.7853033085
5.2300000000;-10.3206950201;-6.7989344017;-11.0860121900;-12.5191094233;-8.3712471501;-2.1002929472;-1.5317342766;-2.2884943037;-2.5044155317;-1.8011518438
5.2400000000;-10.4173443565;-6.8362537402;-11.0600260030;-12.5534397693;-8.5018801881;-2.1161414825;-1.5317267440;-2.2845321699;-2.5083852125;-1.8189814460
5.2500000000;-10.5031396343;-6.8967931596;-11.0264489534;-12.5725983590;-8.6412188283;-2.1300089509;-1.5356813738;-2.2785889692;-2.5103700456;-1.8387921151
5.2600000000;-10.5727009250;-6.9699122687;-10.9852769405;-12.5626207524;-8.7897748729;-2.1418953524;-1.5435981657;-2.2706647015;-2.5083964757;-1.8586027842
5.2700000000;-10.6302945756;-7.0533592905;-10.9381251982;-12.5313938508;-8.9384175840;-2.1537817538;-1.5534997906;-2.2607593670;-2.5024607437;-1.8803945202
5.2800000000;-10.6737996065;-7.1546375978;-10.8812370574;-12.4757908054;-9.0924344063;-2.1656681553;-1.5693371686;-2.2508540324;-2.4945401857;-1.9021862562
5.2900000000;-10.7064302611;-7.2689816398;-10.8113534109;-12.3968478910;-9.2486516998;-2.1755734898;-1.5871631031;-2.2369865641;-2.4846385470;-1.9279401261
5.3000000000;-10.7287494020;-7.3968831294;-10.7295267007;-12.2977958729;-9.4075764183;-2.1854788244;-1.6069701182;-2.2231190957;-2.4707784773;-1.9536939959
5.3100000000;-10.7450686244;-7.5345850512;-10.6336112909;-12.1781347488;-9.5654515485;-2.1934030920;-1.6327129280;-2.2112326942;-2.4529562462;-1.9794478657
5.3200000000;-10.7597279670;-7.6858141278;-10.5284369984;-12.0373220076;-9.7227791165;-2.2033084266;-1.6624216160;-2.1953841589;-2.4331492176;-2.0071828025
5.3300000000;-10.7706059927;-7.8522180916;-10.4161940854;-11.8748151383;-9.8768768785;-2.2092516273;-1.6941150941;-2.1775545567;-2.4113611085;-2.0349177392
5.3400000000;-10.7825327114;-8.0338120650;-10.2974371800;-11.6938269669;-10.0293320314;-2.2151948280;-1.7277896526;-2.1597249546;-2.3856145413;-2.0626526760
5.3500000000;-10.7987752502;-8.2316710003;-10.1727087878;-11.5056599058;-10.1833845381;-2.2211380288;-1.7614679066;-2.1418953524;-2.3559058131;-2.0923686796
5.3600000000;-10.8150499357;-8.4420425331;-10.0430898924;-11.3007833270;-10.3331521822;-2.2270812295;-1.7991009431;-2.1240657502;-2.3261897069;-2.1220846833
5.3700000000;-10.8318631063;-8.6632790767;-9.9155888480;-11.0839177234;-10.4785798128;-2.2310433633;-1.8387187420;-2.1062361480;-2.2925188047;-2.1518006869
5.3800000000;-10.8513727457;-8.8975156359;-9.7902577973;-10.8572631297;-10.6218174513;-2.2330244302;-1.8803176209;-2.0864254789;-2.2568631469;-2.1795356237
5.3900000000;-10.8692868637;-9.1506848466;-9.6670967400;-10.6288914549;-10.7591224797;-2.2330244302;-1.9238975797;-2.0666148098;-2.2212038209;-2.2052894935
5.4000000000;-10.8861119985;-9.4212289827;-9.5541832932;-10.3945999459;-10.8936851362;-2.2330244302;-1.9655037812;-2.0468041407;-2.1835670768;-2.2310433633
5.4100000000;-10.8959284731;-9.6999950597;-9.4456536226;-10.1602429978;-11.0153221680;-2.2310433633;-2.0090837524;-2.0289745385;-2.1439492529;-2.2548161662
5.4200000000;-10.9035391921;-9.9852859984;-9.3430794973;-9.9328613989;-11.1336149332;-2.2290622964;-2.0526673715;-2.0111449363;-2.1043277810;-2.2746268354
5.4300000000;-10.8976708039;-10.2657983632;-9.2491654870;-9.7077031908;-11.2459649387;-2.2270812295;-2.0982284285;-1.9933153341;-2.0647063097;-2.2964185714
5.4400000000;-10.8814712235;-10.5457286853;-9.1612387418;-9.4847150132;-11.3485845215;-2.2231190957;-2.1437931200;-1.9754857319;-2.0270622840;-2.3162292405
5.4500000000;-10.8511944038;-10.8261916272;-9.0765867424;-9.2676530382;-11.4446645080;-2.2151948280;-2.1873803592;-1.9576561297;-1.9874444353;-2.3300967088
5.4600000000;-10.8089668831;-11.1023588581;-8.9957282766;-9.0576318295;-11.5310090270;-2.2072705604;-2.2289865176;-1.9398265275;-1.9498004238;-2.3439641772
5.4700000000;-10.7521116537;-11.3661222841;-8.9186672891;-8.8578828829;-11.6070509574;-2.1993462928;-2.2705890605;-1.9259590591;-1.9141374928;-2.3558505787
5.4800000000;-10.6752233744;-11.6141826305;-8.8502508665;-8.6646851170;-11.6690222237;-2.1914220251;-2.3082366599;-1.9140726577;-1.8784781708;-2.3677369801
5.4900000000;-10.5831098878;-11.8432848486;-8.7840515198;-8.4812172329;-11.7158132862;-2.1795356237;-2.3458770550;-1.9002051893;-1.8447963271;-2.3756612478
5.5000000000;-10.4801151463;-12.0474858292;-8.7248693748;-8.3053678219;-11.7511776418;-2.1676492222;-2.3795624806;-1.8883187879;-1.8130955638;-2.3835855154
5.5100000000;-10.3635775549;-12.2272694373;-8.6705853373;-8.1338935097;-11.7697732930;-2.1537817538;-2.4132407280;-1.8764323864;-1.7813983898;-2.3895287161
5.5200000000;-10.2447880257;-12.3810276665;-8.6190293941;-7.9715892600;-11.7737019764;-2.1399142855;-2.4429639802;-1.8665270518;-1.7516787136;-2.3895287161
5.5300000000;-10.1211355164;-12.5098211890;-8.5766491366;-7.8222643308;-11.7619078969;-2.1260468171;-2.4707025763;-1.8586027842;-1.7239401174;-2.3875476492
5.5400000000;-9.9969094063;-12.6131220839;-8.5424140988;-7.6838127174;-11.7333060409;-2.1121793487;-2.4964600924;-1.8526595835;-1.7001601116;-2.3875476492
5.5500000000;-9.8759111046;-12.6903878476;-8.5168551160;-7.5588946712;-11.6894996735;-2.0963308134;-2.5182590119;-1.8467163827;-1.6783647488;-2.3736944076
5.5600000000;-9.7581677838;-12.7475279478;-8.4999760688;-7.4464657780;-11.6299656642;-2.0626846286;-2.5360957719;-1.8427542489;-1.6585504659;-2.3677423104
5.5700000000;-9.6544520003;-12.7824448821;-8.4901610725;-7.3454410093;-11.5590005630;-2.0547355026;-2.5519479017;-1.8387921151;-1.6407172627;-2.3617937794
5.5800000000;-9.5616093044;-12.7999584803;-8.4906303303;-7.2579557254;-11.4739545765;-2.0468041407;-2.5638414163;-1.8387921151;-1.6248651394;-2.3499073779
5.5900000000;-9.4801551693;-12.8065643835;-8.4976365171;-7.1861799740;-11.3769543771;-2.0309556054;-2.5717727717;-1.8387921151;-1.6129716376;-2.3340588427
5.6000000000;-9.4090161513;-12.8055464948;-8.5154618382;-7.1296000444;-11.2728584882;-2.0151070701;-2.5757419681;-1.8427542489;-1.6050402948;-2.3182103074
5.6100000000;-9.3465685888;-12.7996221537;-8.5446757269;-7.0951880839;-11.1584838781;-1.9992585348;-2.5757490057;-1.8467163827;-1.5990935566;-2.3023617721
5.6200000000;-9.2456259677;-12.7839758870;-8.5825887133;-7.0787245435;-11.0391789451;-1.9695671189;-2.5717938845;-1.8506785166;-1.5971054584;-2.2825511030
5.6300000000;-9.2236991455;-12.7607155351;-8.6361843175;-7.0855313920;-10.9171424225;-1.9626149385;-2.5658541715;-1.8566217173;-1.5971019520;-2.2607593670
5.6400000000;-9.2019806421;-12.7191055658;-8.7006642129;-7.1102979131;-10.7843274360;-1.9556750628;-2.5559558064;-1.8665270518;-1.5990795250;-2.2389676310
5.6500000000;-9.1646591843;-12.6574374210;-8.7749166513;-7.1556510070;-10.6471153624;-1.9418075944;-2.5420952829;-1.8764323864;-1.6050157563;-2.2171758950
5.6600000000;-9.1266887714;-12.5773100726;-8.8557018733;-7.3123515612;-10.5055633065;-1.9299211930;-2.5262501864;-1.8883187879;-1.6307312604;-2.1934030920
5.6700000000;-9.0897919501;-12.4712091826;-8.9440744266;-7.3660102114;-10.3612845388;-1.9180347915;-2.5064464195;-1.9002051893;-1.6396714237;-2.1696302891
5.6800000000;-9.0507479107;-12.3482103680;-9.0421967176;-7.4192202102;-10.2191331691;-1.9081294570;-2.4846580921;-1.9140726577;-1.6485940654;-2.1438764193
5.6900000000;-9.0084564753;-12.2003275106;-9.1468516700;-7.5448584229;-10.0700096599;-1.9002051893;-2.4589110824;-1.9279401261;-1.6683857267;-2.1161414825
5.7000000000;-8.9623713554;-12.0237252634;-9.2564004164;-7.6889751035;-9.9219003960;-1.8922809217;-2.4292019149;-1.9437886613;-1.6921516753;-2.0884065458
5.7100000000;-8.9146436565;-11.8237485025;-9.3681380081;-7.8526049094;-9.7700360329;-1.8863377209;-2.3975082053;-1.9616182635;-1.7179021661;-2.0606716090
5.7200000000;-8.8631335626;-11.5977553357;-9.4804293922;-8.0330804097;-9.6176009735;-1.8803945202;-2.3598781740;-1.9794478657;-1.7436561139;-2.0329366723
5.7300000000;-8.8153682861;-11.3564783718;-9.5938020011;-8.2292996848;-9.4683880621;-1.8744513195;-2.3222377891;-1.9972774679;-1.7753429442;-2.0052017356
5.7400000000;-8.7692455137;-11.0951711478;-9.7098758179;-8.4342719262;-9.3127495043;-1.8704891857;-2.2826197710;-2.0151070701;-1.8070401101;-1.9774667988
5.7500000000;-8.7290602063;-10.8229344705;-9.8281233578;-8.6473872774;-9.1570548348;-1.8665270518;-2.2410206746;-2.0329366723;-1.8407149152;-1.9497318621
5.7600000000;-8.6969973599;-10.5452261397;-9.9469246117;-8.8675663176;-9.0040493209;-1.8645459849;-2.1974404998;-2.0527473414;-1.8743931533;-1.9219969253
5.7700000000;-8.6730719388;-10.2615550047;-10.0603419950;-9.0947978602;-8.8483779300;-1.8645459849;-2.1538568980;-2.0725580105;-1.9100490423;-1.8962430555
5.7800000000;-8.6653654385;-9.9756813239;-10.1710282571;-9.3258603384;-8.6985995840;-1.8645459849;-2.1082956395;-2.0903876127;-1.9476860096;-1.8744513195
5.7900000000;-8.6777051933;-9.6870998121;-10.2746918582;-9.5596464362;-8.5564022832;-1.8665270518;-2.0647086288;-2.1101982818;-1.9853263923;-1.8506785166
5.8000000000;-8.7052682430;-9.4054873275;-10.3734581392;-9.7875538814;-8.4217999603;-1.8704891857;-2.0211250283;-2.1300089509;-2.0229667745;-1.8308678475
5.8100000000;-8.7485599301;-9.1298515908;-10.4668031781;-10.0094938027;-8.2947926140;-1.8744513195;-1.9775414283;-2.1478385531;-2.0625848310;-1.8110571784
5.8200000000;-8.8054287953;-8.8704030054;-10.5568784331;-10.2254662014;-8.1807590127;-1.8823755871;-1.9339578287;-2.1636870884;-2.1002286047;-1.7932275762
5.8300000000;-8.8758600250;-8.6352976364;-10.6372331407;-10.4386929259;-8.0872757495;-1.8922809217;-1.8923519157;-2.1815166906;-2.1378689858;-1.7773790409
5.8400000000;-8.9560819879;-8.4116952548;-10.7126721800;-10.6454482470;-8.0074148006;-1.9041673231;-1.8507493897;-2.1973652259;-2.1735316745;-1.7654926394
5.8500000000;-9.0476852816;-8.2043264371;-10.7805347128;-10.8424715889;-7.9427299976;-1.9160537246;-1.8111245618;-2.2112326942;-2.2091909822;-1.7555873049
5.8600000000;-9.1490645072;-8.0062397533;-10.8451128526;-11.0286559033;-7.8970004864;-1.9299211930;-1.7734808126;-2.2231190957;-2.2428725861;-1.7476630372
5.8700000000;-9.2548204014;-7.8249063571;-10.9032030860;-11.2066752538;-7.8670308972;-1.9457697282;-1.7378181422;-2.2350054971;-2.2765508205;-1.7397387696
5.8800000000;-9.3595279573;-7.6641558553;-10.9607105026;-11.3733349619;-7.8506420432;-1.9596371966;-1.7041365504;-2.2449108317;-2.3082513397;-1.7357766358
5.8900000000;-9.4653058609;-7.5175650916;-11.0144424117;-11.5355835404;-7.8494294190;-1.9735046650;-1.6744137576;-2.2528350993;-2.3379707804;-1.7318145019
5.9000000000;-9.5705522255;-7.3866930829;-11.0600661282;-11.6908069114;-7.8634067217;-1.9893532003;-1.6486531216;-2.2607593670;-2.3657091425;-1.7337955689
5.9100000000;-9.6704064656;-7.2656360943;-11.1349463274;-11.8379036733;-7.8909601105;-2.0052017356;-1.6228991787;-2.2686836346;-2.3914664262;-1.7377577027
5.9200000000;-9.8682638578;-7.0599937663;-11.1589044606;-11.9838446667;-7.9331518378;-2.0210502708;-1.6011007107;-2.2726457684;-2.4152426316;-1.7417198365
5.9300000000;-9.9567689372;-6.9757786083;-11.1747045852;-12.2388345803;-8.0591922247;-2.0349177392;-1.5832643992;-2.2746268354;-2.4370377586;-1.7555739868
5.9400000000;-10.0435808415;-6.9083418179;-11.1818292825;-12.3501883898;-8.1367051353;-2.0507662745;-1.5693902440;-2.2746268354;-2.4568518073;-1.7605358137
5.9500000000;-10.1223095338;-6.8539629443;-11.1791980725;-12.4431687327;-8.2250230440;-2.0646337429;-1.5575004908;-2.2766079023;-2.4727070237;-1.7654926394
5.9600000000;-10.1929007662;-6.8169008192;-11.1635740119;-12.5209212020;-8.3274135071;-2.0785012112;-1.5515473350;-2.2766079023;-2.4846000840;-1.7793601078
5.9700000000;-10.2553545398;-6.7929018785;-11.1365439970;-12.5754403506;-8.4380008412;-2.0943497465;-1.5456041177;-2.2726457684;-2.4945087535;-1.7952086431
5.9800000000;-10.3150508431;-6.7899796006;-11.1013495391;-12.6077043276;-8.5551143350;-2.1082172149;-1.5416386711;-2.2686836346;-2.5024363449;-1.8130382453
5.9900000000;-10.3741866835;-6.8023064992;-11.0520995613;-12.6096821459;-8.6771264613;-2.1220846833;-1.5416320786;-2.2627404339;-2.5064050822;-1.8288867805
6.0000000000;-10.4247098219;-6.8335832913;-10.9914347342;-12.5791348287;-8.7986497933;-2.1339710847;-1.5475654232;-2.2548161662;-2.5064116639;-1.8486974496
6.0100000000;-10.4762373839;-6.8897560833;-10.9231436220;-12.5240812097;-8.9250019928;-2.1458574862;-1.5574642142;-2.2449108317;-2.5024560899;-1.8704891857
6.0200000000;-10.5304640218;-6.9687352725;-10.8467195297;-12.4489051162;-9.0556995365;-2.1597249546;-1.5693473683;-2.2369865641;-2.4945383604;-1.8942619886
6.0300000000;-10.5830988571;-7.0699622863;-10.7632340606;-12.3515113278;-9.1907370702;-2.1716113560;-1.5851893978;-2.2270812295;-2.4846362733;-1.9180347915
6.0400000000;-10.6389485848;-7.1918202857;-10.6705439670;-12.2361652452;-9.3301145932;-2.1834977575;-1.6030157794;-2.2151948280;-2.4727531086;-1.9418075944
6.0500000000;-10.6980532900;-7.3369791210;-10.5734738847;-12.1039891875;-9.4684603823;-2.1934030920;-1.6228232385;-2.2013273597;-2.4569110578;-1.9655803974
6.0600000000;-10.7598749149;-7.5103000527;-10.4677593758;-11.9587497196;-9.6159276025;-2.2013273597;-1.6505452167;-2.1874598913;-2.4371068519;-1.9893532003
6.0700000000;-10.8206425688;-7.7053846691;-10.3603597646;-11.7961996682;-9.7672454093;-2.2112326942;-1.6802580474;-2.1716113560;-2.4153183102;-2.0151070701
6.0800000000;-10.8776348689;-7.9296900223;-10.2491803819;-11.6313067262;-9.9239722980;-2.2191569619;-1.7139297799;-2.1557628207;-2.3915486912;-2.0428420069
6.0900000000;-10.9329820065;-8.1709345709;-10.1428127895;-11.4578077372;-10.0888102048;-2.2270812295;-1.7476080074;-2.1399142855;-2.3657979948;-2.0705769436
6.1000000000;-10.9813207932;-8.4241616460;-10.0380991537;-11.2793831576;-10.2542645783;-2.2310433633;-1.7832640698;-2.1240657502;-2.3380662212;-2.0983118803
6.1100000000;-11.0177642876;-8.6887864660;-9.9317844533;-11.0912488563;-10.4202614426;-2.2330244302;-1.8209012094;-2.1062361480;-2.3083533704;-2.1260468171
6.1200000000;-11.0401204610;-8.9621175928;-9.8249184686;-10.8949586335;-10.5846518688;-2.2350054971;-1.8605194260;-2.0884065458;-2.2766594423;-2.1537817538
6.1300000000;-11.0489098374;-9.2495010973;-9.7234291715;-10.6958946640;-10.7479520302;-2.2350054971;-1.9021187197;-2.0705769436;-2.2410065863;-2.1834977575
6.1400000000;-11.0430605793;-9.5359465869;-9.6246742696;-10.4892907170;-10.9047946945;-2.2350054971;-1.9456990903;-2.0547284083;-2.2053472881;-2.2092516273
6.1500000000;-11.0225639245;-9.8180835193;-9.5329368230;-10.2767009479;-11.0492175314;-2.2330244302;-1.9873048154;-2.0368988061;-2.1696879902;-2.2350054971
6.1600000000;-10.9863436182;-10.0926568515;-9.4407180341;-10.0661897663;-11.1827746842;-2.2290622964;-2.0308851957;-2.0210502708;-2.1320508262;-2.2587783001
6.1700000000;-10.9360053325;-10.3526506217;-9.3517236998;-9.8535572756;-11.3033327569;-2.2231190957;-2.0724909097;-2.0052017356;-2.0944104568;-2.2805700361
6.1800000000;-10.8694095828;-10.6028324548;-9.2649080609;-9.6392912167;-11.4087217228;-2.2171758950;-2.1160712996;-1.9893532003;-2.0567700877;-2.3003807052
6.1900000000;-10.7940730436;-10.8368018087;-9.1754190674;-9.4191061838;-11.4994580100;-2.2112326942;-2.1596548845;-1.9735046650;-2.0191297190;-2.3182103074
6.2000000000;-10.7057513238;-11.0555707891;-9.0869846901;-9.1999274313;-11.5733976322;-2.2033084266;-2.2012605820;-1.9576561297;-1.9814893506;-2.3340588427
