Time (s);Fᵧ (N)
9.4200000000;-0.9631605408
9.4300000000;-0.9809901430
9.4400000000;-0.9809901430
9.4500000000;-0.9809901430
9.4600000000;-0.9631605408
9.4700000000;-0.9631605408
9.4800000000;-0.9631605408
9.4900000000;-0.9631605408
9.5000000000;-0.9631605408
9.5100000000;-0.9631605408
9.5200000000;-0.9631605408
9.5300000000;-0.9809901430
9.5400000000;-0.9809901430
9.5500000000;-0.9809901430
9.5600000000;-0.9809901430
9.5700000000;-0.9631605408
9.5800000000;-0.9631605408
9.5900000000;-0.9631605408
9.6000000000;-0.9809901430
9.6100000000;-0.9809901430
9.6200000000;-0.9809901430
9.6300000000;-0.9809901430
9.6400000000;-0.9809901430
9.6500000000;-0.9809901430
9.6600000000;-0.9631605408
9.6700000000;-0.9809901430
9.6800000000;-0.9631605408
9.6900000000;-0.9631605408
9.7000000000;-0.9809901430
9.7100000000;-0.9809901430
9.7200000000;-0.9809901430
9.7300000000;-0.9809901430
9.7400000000;-0.9631605408
9.7500000000;-0.9631605408
9.7600000000;-0.9631605408
9.7700000000;-0.9631605408
9.7800000000;-0.9809901430
9.7900000000;-0.9631605408
9.8000000000;-0.9631605408
9.8100000000;-0.9453309386
9.8200000000;-0.9809901430
9.8300000000;-0.9631605408
9.8400000000;-0.9631605408
9.8500000000;-0.9631605408
9.8600000000;-0.9631605408
9.8700000000;-0.9631605408
9.8800000000;-0.9809901430
9.8900000000;-0.9809901430
9.9000000000;-0.9809901430
9.9100000000;-0.9809901430
9.9200000000;-0.9631605408
9.9300000000;-0.9631605408
9.9400000000;-0.9631605408
9.9500000000;-0.9631605408
9.9600000000;-0.9631605408
9.9700000000;-0.9631605408
9.9800000000;-0.9631605408
9.9900000000;-0.9631605408
10.0000000000;-0.9631605408
10.0100000000;-0.9631605408
10.0200000000;-0.9809901430
10.0300000000;-0.9809901430
10.0400000000;-0.9631605408
10.0500000000;-0.9809901430
10.0600000000;-0.9809901430
10.0700000000;-0.9809901430
10.0800000000;-0.9988197451
10.0900000000;-0.9809901430
10.1000000000;-0.9809901430
10.1100000000;-0.9809901430
10.1200000000;-0.9809901430
10.1300000000;-0.9809901430
10.1400000000;-0.9809901430
10.1500000000;-0.9809901430
10.1600000000;-0.9809901430
10.1700000000;-0.9809901430
10.1800000000;-0.9809901430
10.1900000000;-0.9809901430
10.2000000000;-0.9809901430
10.2100000000;-0.9809901430
10.2200000000;-0.9809901430
10.2300000000;-0.9809901430
10.2400000000;-0.9631605408
10.2500000000;-0.9631605408
10.2600000000;-0.9631605408
10.2700000000;-0.9631605408
10.2800000000;-0.9631605408
10.2900000000;-0.9631605408
10.3000000000;-0.9631605408
10.3100000000;-0.9631605408
10.3200000000;-0.9631605408
10.3300000000;-0.9631605408
10.3400000000;-0.9631605408
10.3500000000;-0.9809901430
10.3600000000;-0.9809901430
10.3700000000;-0.9631605408
10.3800000000;-0.9631605408
10.3900000000;-0.9631605408
10.4000000000;-0.9631605408
10.4100000000;-0.9631605408
10.4200000000;-0.9631605408
10.4300000000;-0.9809901430
10.4400000000;-0.9809901430
10.4500000000;-0.9809901430
10.4600000000;-0.9631605408
10.4700000000;-0.9809901430
10.4800000000;-0.9809901430
10.4900000000;-0.9631605408
10.5000000000;-0.9631605408
10.5100000000;-0.9809901430
10.5200000000;-0.9809901430
10.5300000000;-0.9809901430
10.5400000000;-0.9631605408
10.5500000000;-0.9809901430
10.5600000000;-0.9631605408
10.5700000000;-0.9809901430
10.5800000000;-0.9809901430
10.5900000000;-0.9631605408
10.6000000000;-0.9631605408
10.6100000000;-0.9809901430
10.6200000000;-0.9631605408
10.6300000000;-0.9631605408
10.6400000000;-0.9809901430
10.6500000000;-0.9631605408
10.6500187266;-0.9631605408
10.6600093633;-0.9631605408
10.6800000000;-0.9631605408
10.6900000000;-0.9631605408
10.7000000000;-0.9631605408
10.7100000000;-0.9631605408
10.7200000000;-0.9631605408
10.7300000000;-0.9631605408
10.7400000000;-0.9631605408
10.7500000000;-0.9809901430
10.7600000000;-0.9809901430
10.7700000000;-0.9631605408
10.7800000000;-0.9809901430
10.7900000000;-0.9809901430
10.8000000000;-0.9631605408
10.8100000000;-0.9809901430
10.8200000000;-0.9631605408
10.8300000000;-0.9809901430
10.8400000000;-0.9809901430
10.8500000000;-0.9631605408
10.8600000000;-0.9631605408
10.8700000000;-0.9631605408
10.8800000000;-0.9809901430
10.8900000000;-0.9631605408
10.9000000000;-0.9809901430
10.9100000000;-0.9631605408
10.9200000000;-0.9631605408
10.9300000000;-0.9809901430
10.9400000000;-0.9631605408
10.9500000000;-0.9809901430
10.9600000000;-0.9809901430
10.9700000000;-0.9809901430
10.9800000000;-0.9809901430
10.9900000000;-0.9809901430
11.0000000000;-0.9631605408
11.0100000000;-0.9631605408
11.0200000000;-0.9809901430
11.0300000000;-0.9631605408
11.0400000000;-0.9809901430
11.0500000000;-0.9809901430
11.0600000000;-0.9809901430
11.0700000000;-0.9631605408
11.0800000000;-0.9631605408
11.0900000000;-0.9453309386
11.1000000000;-0.9631605408
11.1100000000;-0.9809901430
11.1200000000;-0.9809901430
11.1300000000;-0.9631605408
11.1400000000;-0.9809901430
11.1500000000;-0.9631605408
11.1600000000;-0.9631605408
11.1700000000;-0.9631605408
11.1800000000;-0.9631605408
11.1900000000;-0.9631605408
11.2000000000;-0.9809901430
11.2100000000;-0.9809901430
11.2200000000;-0.9631605408
11.2300000000;-0.9631605408
11.2400000000;-0.9631605408
11.2500000000;-0.9631605408
11.2600000000;-0.9631605408
11.2700000000;-0.9631605408
11.2800000000;-0.9809901430
11.2900000000;-0.9809901430
11.3000000000;-0.9809901430
11.3100000000;-0.9809901430
11.3200000000;-0.9809901430
11.3300000000;-0.9631605408
11.3400000000;-0.9809901430
11.3500000000;-0.9809901430
11.3600000000;-0.9631605408
11.3700000000;-0.9809901430
11.3800000000;-0.9809901430
11.3900000000;-0.9631605408
11.4000000000;-0.9809901430
11.4100000000;-0.9631605408
11.4200000000;-0.9809901430
11.4300000000;-0.9809901430
11.4400000000;-0.9809901430
11.4500000000;-0.9809901430
11.4600000000;-0.9809901430
11.4700000000;-0.9809901430
11.4800000000;-0.9809901430
11.4900000000;-0.9809901430
11.5000000000;-0.9809901430
11.5100000000;-0.9631605408
11.5200000000;-0.9809901430
11.5300000000;-0.9631605408
11.5400000000;-0.9809901430
11.5500000000;-0.9809901430
11.5600000000;-0.9809901430
11.5700000000;-0.9809901430
11.5800000000;-0.9631605408
11.5900000000;-0.9809901430
11.6000000000;-0.9631605408
11.6100000000;-0.9631605408
11.6200000000;-0.9631605408
11.6300000000;-0.9631605408
11.6400000000;-0.9809901430
11.6500000000;-0.9631605408
11.6600000000;-0.9809901430
11.6700000000;-0.9631605408
11.6700170940;-0.9631605408
11.6800085470;-0.9809901430
11.7000000000;-0.9631605408
11.7100000000;-0.9809901430
11.7200000000;-0.9631605408
11.7300000000;-0.9631605408
11.7400000000;-0.9809901430
11.7500000000;-0.9809901430
11.7600000000;-0.9809901430
11.7700000000;-0.9809901430
11.7800000000;-0.9809901430
11.7900000000;-0.9809901430
11.8000000000;-0.9809901430
11.8100000000;-0.9809901430
11.8200000000;-0.9809901430
11.8300000000;-0.9809901430
11.8400000000;-0.9631605408
11.8500000000;-0.9809901430
11.8600000000;-0.9809901430
11.8700000000;-0.9809901430
11.8800000000;-0.9809901430
11.8900000000;-0.9631605408
11.9000000000;-0.9631605408
11.9100000000;-0.9631605408
11.9200000000;-0.9631605408
11.9300000000;-0.9631605408
11.9400000000;-0.9631605408
11.9500000000;-0.9809901430
11.9600000000;-0.9631605408
11.9700000000;-0.9809901430
11.9800000000;-0.9631605408
11.9900000000;-0.9631605408
12.0000000000;-0.9809901430
12.0100000000;-0.9631605408
12.0200000000;-0.9809901430
12.0300000000;-0.9809901430
12.0400000000;-0.9809901430
12.0500000000;-0.9631605408
12.0600000000;-0.9631605408
12.0700000000;-0.9631605408
12.0800000000;-0.9631605408
12.0900000000;-0.9631605408
12.0900165017;-0.9631605408
12.1000082508;-0.9631605408
12.1200000000;-0.9809901430
12.1300000000;-0.9631605408
12.1400000000;-0.9631605408
12.1500000000;-0.9631605408
12.1600000000;-0.9631605408
12.1700000000;-0.9631605408
12.1800000000;-0.9631605408
12.1900000000;-0.9809901430
12.2000000000;-0.9809901430
12.2100000000;-0.9631605408
12.2200000000;-0.9631605408
12.2300000000;-0.9631605408
12.2400000000;-0.9631605408
12.2500000000;-0.9809901430
12.2600000000;-0.9809901430
12.2700000000;-0.9809901430
12.2800000000;-0.9631605408
12.2900000000;-0.9631605408
12.3000000000;-0.9631605408
12.3100000000;-0.9631605408
12.3200000000;-0.9631605408
12.3300000000;-0.9631605408
12.3400000000;-0.9631605408
12.3500000000;-0.9631605408
12.3600000000;-0.9809901430
12.3700000000;-0.9631605408
12.3800000000;-0.9631605408
12.3900000000;-0.9453309386
12.4000000000;-0.9453309386
12.4100000000;-0.9453309386
12.4200000000;-0.9631605408
12.4300000000;-0.9453309386
12.4400000000;-0.9096717342
12.4500000000;-0.8383533254
12.4600000000;-0.8205237232
12.4700000000;-0.7848645188
12.4800000000;-0.8383533254
12.4900000000;-0.7848645188
12.5000000000;-0.7135461101
12.5100000000;-0.8026941210
12.5200000000;-0.8561829276
12.5300000000;-0.9096717342
12.5400000000;-0.9096717342
12.5500000000;-0.9096717342
12.5600000000;-0.8918421320
12.5700000000;-0.9096717342
12.5800000000;-0.8918421320
12.5900000000;-0.8561829276
12.6000000000;-0.8383533254
12.6100000000;-0.8383533254
12.6200000000;-0.8383533254
12.6300000000;-0.8383533254
12.6400000000;-0.8026941210
12.6500000000;-0.7670349166
12.6600000000;-0.6957165079
12.6700000000;-0.6957165079
12.6800000000;-0.6243980991
12.6900000000;-0.6600573035
12.7000000000;-0.6065684969
12.7100000000;-0.5709092925
12.7200000000;-0.5709092925
12.7300000000;-0.5530796903
12.7400000000;-0.5174204860
12.7500000000;-0.4995908838
12.7600000000;-0.4995908838
12.7700000000;-0.4817612816
12.7800000000;-0.4104428728
12.7900000000;-0.3034652596
12.8000000000;-0.1429988399
12.8100000000;0.0174675798
12.8200000000;0.1601043974
12.8300000000;0.3027412149
12.8400000000;0.4453780324
12.8500000000;0.4988668390
12.8600000000;0.5345260434
12.8700000000;0.5166964412
12.8800000000;0.4988668390
12.8900000000;0.4632076346
12.9000000000;0.4097188280
12.9100000000;0.3562300215
12.9200000000;0.3384004193
12.9300000000;0.2849116127
12.9400000000;0.2135932039
12.9500000000;0.1244451930
12.9600000000;0.0352971820
12.9700000000;-0.0360212268
12.9800000000;-0.1251692377
12.9900000000;-0.2499764531
13.0000000000;-0.4461020772
13.0100000000;-0.5887388947
13.0200000000;-0.6600573035
13.0300000000;-0.6600573035
13.0400000000;-0.4639316794
13.0500000000;-0.0181916246
13.0600000000;-0.3747836684
13.0700000000;-0.3926132706
13.0800000000;-0.1429988399
13.0900000000;-0.0895100333
13.1000000000;-0.1429988399
13.1100000000;-0.2678060553
13.1200000000;-0.3926132706
13.1300000000;-0.4282724750
13.1400000000;-0.4104428728
13.1500000000;-0.4817612816
13.1600000000;-0.4817612816
13.1700000000;-0.5709092925
13.1800000000;-0.6778869057
13.1900000000;-0.7313757123
13.2000000000;-0.7848645188
13.2100000000;-0.6422277013
13.2200000000;-0.3926132706
13.2300000000;-0.2321468509
13.2400000000;-0.2856356575
13.2500000000;-0.4639316794
13.2600000000;-0.5709092925
13.2700000000;-0.5887388947
13.2800000000;-0.4817612816
13.2900000000;-0.4461020772
13.3000000000;-0.4461020772
13.3100000000;-0.5887388947
13.3200000000;-0.8561829276
13.3300000000;-0.9453309386
13.3400000000;-0.7135461101
13.3500000000;0.1779339995
13.3600000000;-0.5174204860
13.3700000000;-0.2499764531
13.3800000000;-0.4461020772
13.3900000000;-0.7492053145
13.4000000000;-0.6778869057
13.4100000000;-0.7313757123
13.4200000000;-0.9809901430
13.4300000000;-0.9453309386
13.4400000000;-0.8918421320
13.4500000000;-0.7670349166
13.4600000000;-0.6243980991
13.4700000000;-0.5174204860
13.4800000000;-0.6065684969
13.4900000000;-0.5887388947
13.5000000000;-0.5709092925
13.5100000000;-0.5530796903
13.5200000000;-0.5352500881
13.5300000000;-0.9631605408
13.5400000000;-1.1414565627
13.5500000000;-1.0879677561
13.5600000000;-1.1771157671
13.5700000000;-1.1057973583
13.5800000000;-0.9096717342
13.5900000000;-0.9809901430
13.6000000000;-1.1949453693
13.6100000000;-1.2840933802
13.6200000000;-1.3375821868
13.6300000000;-1.1236269605
13.6400000000;-0.7670349166
13.6500000000;-0.5709092925
13.6600000000;-0.5352500881
13.6700000000;-0.6065684969
13.6800000000;-0.7313757123
13.6900000000;-0.5530796903
13.7000000000;-0.4461020772
13.7100000000;-0.5174204860
13.7200000000;-0.9631605408
13.7300000000;-1.3375821868
13.7400000000;-1.3910709934
13.7500000000;-1.1771157671
13.7600000000;-1.4623894021
13.7700000000;-1.3910709934
13.7800000000;-1.1236269605
13.7900000000;-0.8205237232
13.8000000000;-0.7313757123
13.8100000000;-0.8026941210
13.8200000000;-0.8383533254
13.8300000000;-0.7670349166
13.8400000000;-0.6957165079
13.8500000000;-0.6600573035
13.8600000000;-0.6957165079
13.8700000000;-0.8740125298
13.8800000000;-1.2484341758
13.8900000000;-1.6941742306
13.9000000000;-1.8189814460
13.9100000000;-1.6763446285
13.9200000000;-1.0879677561
13.9300000000;-0.4639316794
13.9400000000;-0.0716804311
13.9500000000;0.0887859886
13.9600000000;0.0352971820
13.9700000000;-0.0181916246
13.9800000000;-0.2678060553
13.9900000000;-0.5352500881
14.0000000000;-0.7492053145
14.0100000000;-0.9631605408
14.0200000000;-0.7135461101
14.0300000000;-0.0716804311
14.0400000000;-0.4995908838
14.0500000000;-0.5530796903
14.0600000000;-0.5352500881
14.0700000000;-0.5174204860
14.0800000000;-0.5174204860
14.0900000000;-0.5174204860
14.1000000000;-0.5174204860
14.1100000000;-0.4995908838
14.1200000000;-0.5174204860
14.1300000000;-0.4995908838
14.1400000000;-0.5174204860
14.1500000000;-0.5174204860
14.1600000000;-0.5174204860
14.1700000000;-0.5174204860
14.1800000000;-0.4995908838
14.1900000000;-0.5174204860
14.2000000000;-0.5174204860
14.2100000000;-0.5174204860
14.2200000000;-0.5174204860
14.2300000000;-0.4995908838
14.2400000000;-0.5174204860
14.2500000000;-0.5174204860
14.2600000000;-0.5174204860
14.2700000000;-0.5174204860
14.2800000000;-0.4995908838
14.2900000000;-0.4995908838
14.3000000000;-0.5174204860
14.3100000000;-0.4995908838
14.3200000000;-0.4995908838
14.3300000000;-0.4995908838
14.3400000000;-0.4995908838
14.3500000000;-0.4995908838
14.3600000000;-0.4995908838
14.3700000000;-0.4995908838
14.3800000000;-0.4995908838
14.3900000000;-0.4995908838
14.4000000000;-0.4995908838
14.4100000000;-0.4995908838
14.4200000000;-0.5174204860
14.4300000000;-0.4995908838
14.4400000000;-0.4995908838
14.4500000000;-0.4817612816
14.4600000000;-0.4995908838
14.4700000000;-0.5174204860
14.4800000000;-0.4995908838
14.4900000000;-0.4995908838
14.5000000000;-0.4995908838
14.5100000000;-0.4995908838
14.5200000000;-0.4995908838
14.5300000000;-0.4995908838
14.5400000000;-0.5174204860
14.5500000000;-0.5174204860
14.5600000000;-0.5174204860
14.5700000000;-0.4995908838
14.5800000000;-0.4995908838
14.5900000000;-0.4995908838
14.6000000000;-0.5174204860
14.6100000000;-0.5174204860
14.6200000000;-0.5174204860
14.6300000000;-0.5174204860
14.6400000000;-0.4995908838
14.6500000000;-0.5174204860
14.6600000000;-0.4995908838
14.6700000000;-0.4995908838
14.6800000000;-0.5174204860
14.6900000000;-0.5174204860
14.7000000000;-0.4995908838
14.7100000000;-0.5174204860
14.7200000000;-0.4995908838
14.7300000000;-0.4995908838
14.7400000000;-0.5174204860
14.7500000000;-0.4995908838
14.7600000000;-0.5174204860
14.7700000000;-0.5174204860
14.7800000000;-0.5174204860
14.7900000000;-0.5174204860
14.8000000000;-0.4995908838
14.8100000000;-0.5174204860
14.8200000000;-0.5174204860
14.8300000000;-0.5174204860
14.8400000000;-0.5174204860
14.8500000000;-0.4995908838
14.8600000000;-0.5174204860
14.8700000000;-0.5174204860
14.8800000000;-0.5174204860
14.8900000000;-0.5174204860
14.9000000000;-0.5174204860
14.9100000000;-0.5174204860
14.9200000000;-0.5174204860
14.9300000000;-0.5174204860
14.9400000000;-0.5174204860
14.9500000000;-0.5174204860
14.9600000000;-0.5174204860
14.9700000000;-0.4995908838
14.9800000000;-0.5174204860
14.9900000000;-0.5174204860
15.0000000000;-0.5174204860
15.0100000000;-0.5174204860
15.0200000000;-0.5174204860
15.0300000000;-0.5174204860
15.0400000000;-0.5174204860
15.0500000000;-0.5174204860
15.0600000000;-0.5174204860
15.0700000000;-0.5174204860
15.0800000000;-0.5174204860
15.0900000000;-0.4995908838
15.1000000000;-0.4995908838
15.1100000000;-0.5174204860
15.1200000000;-0.5174204860
15.1300000000;-0.4995908838
15.1400000000;-0.5174204860
15.1500000000;-0.5174204860
15.1600000000;-0.5174204860
15.1700000000;-0.5174204860
15.1800000000;-0.5174204860
15.1900000000;-0.5174204860
15.2000000000;-0.5174204860
15.2100000000;-0.5174204860
15.2200000000;-0.5174204860
15.2300000000;-0.5174204860
15.2400000000;-0.4995908838
15.2500000000;-0.4995908838
15.2600000000;-0.4995908838
15.2700000000;-0.5174204860
15.2800000000;-0.4995908838
15.2900000000;-0.5174204860
15.3000000000;-0.5174204860
15.3100000000;-0.5174204860
15.3200000000;-0.5174204860
15.3300000000;-0.5174204860
15.3400000000;-0.5174204860
15.3500000000;-0.4995908838
15.3600000000;-0.4995908838
15.3700000000;-0.5174204860
15.3800000000;-0.4995908838
15.3900000000;-0.5174204860
15.4000000000;-0.5174204860
15.4100000000;-0.4995908838
15.4200000000;-0.5174204860
15.4300000000;-0.5174204860
15.4400000000;-0.4995908838
15.4500000000;-0.5174204860
15.4600000000;-0.5174204860
15.4700000000;-0.5174204860
15.4800000000;-0.5174204860
15.4900000000;-0.4995908838
15.5000000000;-0.5174204860
15.5100000000;-0.4995908838
15.5200000000;-0.5174204860
15.5300000000;-0.5174204860
15.5400000000;-0.5174204860
15.5500000000;-0.5174204860
15.5600000000;-0.5174204860
15.5700000000;-0.4995908838
15.5800000000;-0.4995908838
15.5900000000;-0.5174204860
15.6000000000;-0.5174204860
15.6100000000;-0.5174204860
15.6200000000;-0.5174204860
15.6300000000;-0.5174204860
15.6400000000;-0.5174204860
15.6500000000;-0.4995908838
15.6600000000;-0.5174204860
15.6700000000;-0.5174204860
15.6800000000;-0.5174204860
15.6900000000;-0.4995908838
15.7000000000;-0.4995908838
15.7100000000;-0.4995908838
15.7200000000;-0.4995908838
15.7200126984;-0.5174204860
15.7300063492;-0.5174204860
15.7500000000;-0.4995908838
15.7500126743;-0.5174204860
15.7600063371;-0.5174204860
15.7800000000;-0.5174204860
15.7900000000;-0.4995908838
15.8000000000;-0.4995908838
15.8100000000;-0.5174204860
15.8100126263;-0.5174204860
15.8200063131;-0.4995908838
15.8400000000;-0.5174204860
15.8500000000;-0.5174204860
15.8600000000;-0.5174204860
15.8700000000;-0.4817612816
15.8800000000;-0.4282724750
15.8900000000;-0.4104428728
15.9000000000;-0.3747836684
15.9100000000;-0.3569540662
15.9200000000;-0.3569540662
15.9300000000;-0.3747836684
15.9400000000;-0.3926132706
15.9500000000;-0.4104428728
15.9600000000;-0.4282724750
15.9700000000;-0.4104428728
15.9800000000;-0.3926132706
15.9900000000;-0.3747836684
16.0000000000;-0.3926132706
16.0100000000;-0.4104428728
16.0200000000;-0.4461020772
16.0300000000;-0.4817612816
16.0400000000;-0.4995908838
16.0500000000;-0.5174204860
16.0600000000;-0.5352500881
16.0700000000;-0.5352500881
16.0800000000;-0.4817612816
16.0900000000;-0.4282724750
16.1000000000;-0.3926132706
16.1100000000;-0.3747836684
16.1200000000;-0.3747836684
16.1300000000;-0.3212948618
16.1400000000;-0.2499764531
16.1500000000;-0.1964876465
16.1600000000;-0.1251692377
16.1700000000;-0.0360212268
16.1800000000;0.0352971820
16.1900000000;0.1601043974
16.2000000000;0.3205708171
16.2000123229;0.4810372368
16.2100061614;0.5880148500
16.2300000000;0.6593332587
16.2400000000;0.6949924631
16.2500000000;0.7128220653
16.2600000000;0.7128220653
16.2700000000;0.7306516675
16.2800000000;0.7306516675
16.2900000000;0.6771628609
16.3000000000;0.5880148500
16.3100000000;0.5701852478
16.3200000000;0.5880148500
16.3300000000;0.5701852478
16.3400000000;0.5880148500
16.3500000000;0.5701852478
16.3600000000;0.5523556456
16.3700000000;0.5701852478
16.3800000000;0.5880148500
16.3900000000;0.5701852478
16.4000000000;0.6236740544
16.4100000000;0.7306516675
16.4200000000;0.8019700763
16.4300000000;0.8019700763
16.4400000000;0.7484812697
16.4500000000;0.6771628609
16.4600000000;0.6058444522
16.4700000000;0.4988668390
16.4800000000;0.4453780324
16.4900000000;0.3740596237
16.5000000000;0.3027412149
16.5100000000;0.2135932039
16.5200000000;0.1422747952
16.5300000000;0.0709563864
16.5400000000;0.0352971820
16.5500000000;-0.0181916246
16.5600000000;-0.0716804311
16.5700000000;-0.1429988399
16.5800000000;-0.1251692377
16.5900000000;-0.0895100333
16.6000000000;-0.0360212268
16.6100000000;-0.0181916246
16.6200000000;0.0174675798
16.6300000000;-0.0360212268
16.6400000000;-0.1073396355
16.6500000000;-0.1786580443
16.6600000000;-0.2321468509
16.6700000000;-0.2321468509
16.6800000000;-0.2499764531
16.6900000000;-0.2499764531
16.7000000000;-0.2321468509
16.7100000000;-0.2321468509
16.7200000000;-0.2321468509
16.7300000000;-0.1964876465
16.7400000000;-0.1786580443
16.7500000000;-0.2143172487
16.7600000000;-0.2321468509
16.7700000000;-0.3034652596
16.7800000000;-0.3747836684
16.7900000000;-0.4461020772
16.8000000000;-0.5709092925
16.8100000000;-0.6243980991
16.8200000000;-0.6422277013
16.8300000000;-0.6778869057
16.8400000000;-0.7313757123
16.8500000000;-0.7670349166
16.8600000000;-0.7313757123
16.8700000000;-0.8383533254
16.8800000000;-0.8026941210
16.8900000000;-0.8026941210
16.9000000000;-0.7848645188
16.9100000000;-0.8026941210
16.9200000000;-0.8383533254
16.9300000000;-0.8205237232
16.9400000000;-0.7492053145
16.9500000000;-0.6600573035
16.9600000000;-0.5530796903
16.9700000000;-0.4639316794
16.9800000000;-0.3926132706
16.9900000000;-0.3747836684
17.0000000000;-0.4104428728
17.0100000000;-0.4104428728
17.0200000000;-0.4282724750
17.0300000000;-0.4461020772
17.0400000000;-0.4817612816
17.0500000000;-0.5174204860
17.0600000000;-0.5174204860
17.0700000000;-0.5174204860
17.0800000000;-0.5174204860
17.0900000000;-0.4995908838
17.1000000000;-0.4817612816
17.1100000000;-0.4639316794
17.1200000000;-0.4461020772
17.1300000000;-0.4461020772
17.1400000000;-0.4639316794
17.1500000000;-0.4817612816
17.1600000000;-0.4817612816
17.1700000000;-0.4995908838
17.1800000000;-0.5174204860
17.1900000000;-0.5530796903
17.2000000000;-0.5352500881
17.2100000000;-0.5352500881
17.2200000000;-0.5174204860
17.2300000000;-0.4995908838
17.2400000000;-0.4995908838
17.2500000000;-0.4817612816
17.2600000000;-0.4639316794
17.2700000000;-0.4639316794
17.2800000000;-0.4639316794
17.2900000000;-0.4995908838
17.3000000000;-0.4995908838
17.3100000000;-0.5174204860
17.3200000000;-0.4995908838
17.3300000000;-0.4817612816
17.3400000000;-0.4639316794
17.3500000000;-0.4639316794
17.3600000000;-0.4461020772
17.3700000000;-0.4461020772
17.3800000000;-0.4282724750
17.3900000000;-0.4282724750
17.4000000000;-0.4282724750
17.4100000000;-0.4282724750
17.4200000000;-0.4282724750
17.4300000000;-0.3926132706
17.4400000000;-0.3747836684
17.4500000000;-0.3747836684
17.4600000000;-0.3569540662
17.4700000000;-0.3391244640
17.4800000000;-0.3391244640
17.4900000000;-0.3034652596
17.5000000000;-0.3034652596
17.5100000000;-0.3034652596
17.5200000000;-0.3034652596
17.5300000000;-0.3212948618
17.5300113895;-0.3391244640
17.5400056948;-0.3212948618
17.5600000000;-0.3212948618
17.5700000000;-0.3212948618
17.5800000000;-0.3391244640
17.5900000000;-0.3747836684
17.6000000000;-0.4104428728
17.6100000000;-0.4282724750
17.6200000000;-0.4461020772
17.6300000000;-0.3569540662
17.6400000000;-0.3391244640
17.6500000000;-0.3391244640
17.6600000000;-0.3391244640
17.6700000000;-0.3391244640
17.6800000000;-0.3391244640
17.6900000000;-0.3391244640
17.7000000000;-0.3391244640
17.7100000000;-0.3391244640
17.7200000000;-0.3391244640
17.7300000000;-0.3391244640
17.7400000000;-0.3212948618
17.7500000000;-0.3212948618
17.7600000000;-0.3212948618
17.7700000000;-0.3391244640
17.7800000000;-0.3212948618
17.7900000000;-0.3212948618
17.8000000000;-0.3212948618
17.8100000000;-0.3212948618
17.8200000000;-0.3212948618
17.8300000000;-0.3212948618
17.8400000000;-0.3212948618
17.8500000000;-0.3212948618
17.8600000000;-0.3212948618
17.8700000000;-0.3212948618
17.8800000000;-0.3212948618
17.8900000000;-0.3212948618
17.9000000000;-0.3034652596
17.9100000000;-0.3212948618
17.9200000000;-0.3212948618
17.9300000000;-0.3212948618
17.9400000000;-0.3212948618
17.9500000000;-0.3212948618
17.9600000000;-0.3034652596
17.9700000000;-0.3034652596
17.9800000000;-0.3212948618
17.9900000000;-0.3212948618
18.0000000000;-0.3212948618
18.0100000000;-0.3212948618
18.0200000000;-0.3212948618
18.0300000000;-0.3212948618
18.0400000000;-0.3212948618
18.0500000000;-0.3212948618
18.0600000000;-0.3212948618
18.0700000000;-0.3212948618
18.0800000000;-0.3212948618
18.0900000000;-0.3212948618
18.1000000000;-0.3391244640
18.1100000000;-0.3212948618
18.1200000000;-0.3034652596
18.1300000000;-0.3212948618
18.1400000000;-0.3212948618
18.1500000000;-0.3212948618
18.1600000000;-0.3212948618
18.1700000000;-0.3212948618
18.1800000000;-0.3212948618
18.1900000000;-0.3034652596
18.2000000000;-0.3212948618
18.2100000000;-0.3212948618
18.2200000000;-0.3212948618
18.2300000000;-0.3212948618
18.2400000000;-0.3212948618
18.2500000000;-0.3212948618
18.2500109409;-0.3212948618
18.2600054705;-0.3212948618
18.2800000000;-0.3212948618
18.2900000000;-0.3212948618
18.3000000000;-0.3212948618
18.3100000000;-0.3212948618
18.3200000000;-0.3212948618
18.3300000000;-0.3034652596
18.3400000000;-0.3212948618
18.3500000000;-0.3212948618
18.3600000000;-0.3212948618
18.3700000000;-0.3212948618
18.3700108696;-0.3212948618
18.3800054348;-0.3212948618
18.4000000000;-0.3212948618
18.4100000000;-0.3212948618
18.4200000000;-0.3212948618
18.4300000000;-0.3212948618
18.4400000000;-0.3212948618
18.4500000000;-0.3212948618
18.4600000000;-0.3212948618
18.4700000000;-0.3212948618
18.4800000000;-0.3212948618
18.4900000000;-0.3212948618
18.5000000000;-0.3212948618
18.5100000000;-0.3212948618
18.5200000000;-0.3212948618
18.5300000000;-0.3212948618
18.5400000000;-0.3212948618
18.5500000000;-0.3212948618
18.5600000000;-0.3212948618
18.5700000000;-0.3212948618
18.5800000000;-0.3212948618
18.5900000000;-0.3212948618
18.6000000000;-0.3212948618
18.6100000000;-0.3212948618
18.6200000000;-0.3212948618
18.6300000000;-0.3212948618
18.6400000000;-0.3212948618
18.6500000000;-0.3212948618
18.6600000000;-0.3212948618
18.6700000000;-0.3212948618
18.6800000000;-0.3212948618
18.6900000000;-0.3212948618
18.7000000000;-0.3212948618
18.7100000000;-0.3212948618
18.7200000000;-0.3212948618
18.7300000000;-0.3391244640
18.7400000000;-0.3212948618
18.7500000000;-0.3212948618
18.7600000000;-0.3391244640
18.7700000000;-0.3212948618
