Time (s);Fᵧ (N)
9.3200000000;-1.1414565627
9.3300000000;-1.1949453693
9.3400000000;-0.5530796903
9.3500000000;-0.6065684969
9.3600000000;-0.6600573035
9.3700000000;-0.9988197451
9.3800000000;-1.2306045736
9.3900000000;-1.3732413912
9.4000000000;-1.1771157671
9.4100000000;-0.6600573035
9.4200000000;0.0709563864
9.4300000000;0.4097188280
9.4400000000;0.3562300215
9.4500000000;0.3740596237
9.4600000000;0.5166964412
9.4700000000;0.8019700763
9.4800000000;1.1585621201
9.4900000000;1.4973245618
9.5000000000;1.7291093903
9.5100000000;1.9252350144
9.5200000000;2.1213606385
9.5300000000;2.2818270582
9.5400000000;2.4244638758
9.5500000000;2.6027598977
9.5600000000;2.2283382517
9.5700000000;2.6562487043
9.5800000000;2.4066342736
9.5900000000;0.9089476894
9.6000000000;-0.6243980991
9.6100000000;-1.5693670153
9.6200000000;-1.7476630372
9.6300000000;-1.5871966175
9.6400000000;-1.3375821868
9.6500000000;-1.0166493473
9.6600000000;-0.8383533254
9.6700000000;-0.8918421320
9.6800000000;-1.1057973583
9.6900000000;-1.1592861649
9.7000000000;-0.9809901430
9.7100000000;-0.6422277013
9.7200000000;-0.3391244640
9.7300000000;-0.1608284421
9.7400000000;-0.1251692377
9.7500000000;0.0709563864
9.7600000000;0.1422747952
9.7700000000;-0.0181916246
9.7800000000;-0.1964876465
9.7900000000;-0.3034652596
9.8000000000;-0.4639316794
9.8100000000;-0.7135461101
9.8200000000;-0.7670349166
9.8300000000;-0.6243980991
9.8400000000;-0.4817612816
9.8500000000;-0.3034652596
9.8600000000;0.0709563864
9.8700000000;0.3740596237
9.8800000000;0.7128220653
9.8900000000;1.1229029157
9.9000000000;1.4438357552
9.9100000000;1.3725173464
9.9200000000;1.0337549048
9.9300000000;0.8019700763
9.9400000000;0.8732884850
9.9500000000;1.3011989377
9.9600000000;1.9608942188
9.9700000000;2.7632263174
9.9800000000;3.2802847810
9.9900000000;1.4081765508
10.0000000000;1.9787238210
10.0100000000;1.7469389925
10.0200000000;0.6058444522
10.0300000000;-0.3212948618
10.0400000000;-0.7313757123
10.0500000000;-0.6600573035
10.0600000000;-0.3391244640
10.0700000000;0.0174675798
10.0800000000;0.1601043974
10.0900000000;0.0887859886
10.1000000000;-0.0895100333
10.1100000000;-0.2678060553
10.1200000000;-0.3747836684
10.1300000000;-0.6065684969
10.1400000000;-0.9631605408
10.1500000000;-0.9631605408
10.1600000000;-0.4639316794
10.1700000000;-0.4282724750
10.1800000000;-0.5352500881
10.1900000000;-0.7135461101
10.2000000000;-0.9809901430
10.2100000000;-1.2840933802
10.2200000000;-1.4802190043
10.2300000000;-1.4267301978
10.2400000000;-1.1771157671
10.2500000000;-0.7313757123
10.2600000000;-0.0003620224
10.2700000000;0.4275484302
10.2800000000;0.6236740544
10.2900000000;0.6415036565
10.3000000000;0.3740596237
10.3100000000;-0.2143172487
10.3200000000;-0.5887388947
10.3300000000;-0.6065684969
10.3400000000;-0.4461020772
10.3500000000;-0.0895100333
10.3600000000;0.4632076346
10.3700000000;0.9089476894
10.3800000000;-0.2856356575
10.3900000000;0.1601043974
10.4000000000;-0.0360212268
10.4100000000;-0.8561829276
10.4200000000;-1.3375821868
10.4300000000;-1.5871966175
10.4400000000;-1.6228558219
10.4500000000;-1.7476630372
10.4600000000;-2.4073583183
10.4700000000;-2.4073583183
10.4800000000;-2.6748023512
10.4900000000;-2.8887575775
10.5000000000;-2.9065871797
10.5100000000;-2.3538695118
10.5200000000;-1.8368110482
10.5300000000;-1.5871966175
10.5400000000;-1.4267301978
10.5500000000;-1.3732413912
10.5600000000;-1.3732413912
10.5700000000;-1.4802190043
10.5800000000;-1.4445598000
10.5900000000;-1.1414565627
10.6000000000;-0.7670349166
10.6100000000;-0.3391244640
10.6200000000;0.0352971820
10.6300000000;0.3027412149
10.6400000000;0.5166964412
10.6500000000;0.7663108719
10.6600000000;1.0872437113
10.6700000000;1.4973245618
10.6800000000;1.8004277990
10.6900000000;0.1601043974
10.7000000000;0.3205708171
10.7100000000;1.3368581420
10.7200000000;-0.5352500881
10.7300000000;-1.7476630372
10.7400000000;-2.5499951359
10.7500000000;-3.0313943951
10.7600000000;-3.2810088258
10.7700000000;-3.0848832016
10.7800000000;-2.5856543403
10.7900000000;-1.9794478657
10.8000000000;-1.3197525846
10.8100000000;-0.8205237232
10.8200000000;-0.8918421320
10.8300000000;-1.3375821868
10.8400000000;-1.6585150263
10.8500000000;-1.6406854241
10.8600000000;-1.5515374131
10.8700000000;-1.4802190043
10.8800000000;-1.0701381539
10.8900000000;-0.9096717342
10.9000000000;-0.9275013364
10.9100000000;-0.8740125298
10.9200000000;-0.7135461101
10.9300000000;-0.5352500881
10.9400000000;-0.1786580443
10.9500000000;0.2492524083
10.9600000000;0.4810372368
10.9700000000;0.5166964412
10.9800000000;0.5523556456
10.9900000000;0.6236740544
11.0000000000;0.7306516675
11.0100000000;0.7841404741
11.0200000000;0.8019700763
11.0300000000;0.8911180872
11.0400000000;1.1229029157
11.0500000000;1.4438357552
11.0600000000;1.8717462078
11.0700000000;2.0678718319
11.0800000000;1.9252350144
11.0900000000;1.5329837662
11.1000000000;0.9980957004
11.1100000000;0.4453780324
11.1200000000;0.0531267842
11.1300000000;-0.0895100333
11.1400000000;-0.0538508290
11.1500000000;0.1066155908
11.1600000000;0.2849116127
11.1700000000;0.4632076346
11.1800000000;0.5166964412
11.1900000000;0.5166964412
11.2000000000;0.6058444522
11.2100000000;0.8019700763
11.2200000000;1.0694141092
11.2300000000;1.1407325179
11.2400000000;1.1407325179
11.2500000000;1.1229029157
11.2600000000;0.9802660982
11.2700000000;0.6949924631
11.2800000000;0.3918892259
11.2900000000;-0.4817612816
11.3000000000;-1.1236269605
11.3100000000;-0.3034652596
11.3200000000;-0.5530796903
11.3300000000;-0.5530796903
11.3400000000;-0.4995908838
11.3500000000;-0.5174204860
11.3600000000;-0.5530796903
11.3700000000;-0.5174204860
11.3800000000;-0.5174204860
11.3900000000;-0.5174204860
11.4000000000;-0.5174204860
11.4100000000;-0.5174204860
11.4200000000;-0.5174204860
11.4300000000;-0.5174204860
11.4400000000;-0.5174204860
11.4500000000;-0.5174204860
11.4600000000;-0.5174204860
11.4700000000;-0.5174204860
11.4800000000;-0.5174204860
11.4900000000;-0.5174204860
11.5000000000;-0.5174204860
11.5100000000;-0.5174204860
11.5200000000;-0.5174204860
11.5300000000;-0.5174204860
11.5400000000;-0.5174204860
11.5500000000;-0.5352500881
11.5600000000;-0.5352500881
11.5700000000;-0.5352500881
11.5800000000;-0.5352500881
11.5900000000;-0.5352500881
11.6000000000;-0.5352500881
11.6100000000;-0.5352500881
11.6200000000;-0.5174204860
11.6300000000;-0.5352500881
11.6400000000;-0.5352500881
11.6500000000;-0.5352500881
11.6600000000;-0.5352500881
11.6700000000;-0.5352500881
11.6800000000;-0.5352500881
11.6900000000;-0.5352500881
11.7000000000;-0.5352500881
11.7100000000;-0.5352500881
11.7200000000;-0.5352500881
11.7300000000;-0.5174204860
11.7400000000;-0.5352500881
11.7500000000;-0.5352500881
11.7600000000;-0.5174204860
11.7700000000;-0.5174204860
11.7800000000;-0.5174204860
11.7900000000;-0.5174204860
11.8000000000;-0.5174204860
11.8100000000;-0.4995908838
11.8200000000;-0.4995908838
11.8300000000;-0.4995908838
11.8400000000;-0.4995908838
11.8500000000;-0.4995908838
11.8600000000;-0.4995908838
11.8700000000;-0.4995908838
11.8800000000;-0.4995908838
11.8900000000;-0.4995908838
11.9000000000;-0.4995908838
11.9100000000;-0.4817612816
11.9200000000;-0.4817612816
11.9300000000;-0.4995908838
11.9400000000;-0.4995908838
11.9500000000;-0.4995908838
11.9600000000;-0.4995908838
11.9700000000;-0.4995908838
11.9800000000;-0.4995908838
11.9900000000;-0.4995908838
12.0000000000;-0.4995908838
12.0100000000;-0.4995908838
12.0200000000;-0.4995908838
12.0300000000;-0.4995908838
12.0400000000;-0.4817612816
12.0500000000;-0.4817612816
12.0600000000;-0.4817612816
12.0700000000;-0.4817612816
12.0800000000;-0.4817612816
12.0900000000;-0.4639316794
12.1000000000;-0.4282724750
12.1100000000;-0.4282724750
12.1200000000;-0.4461020772
12.1300000000;-0.4461020772
12.1400000000;-0.4282724750
12.1500000000;-0.4282724750
12.1600000000;-0.4461020772
12.1700000000;-0.4461020772
12.1800000000;-0.4461020772
12.1900000000;-0.4282724750
12.2000000000;-0.4461020772
12.2100000000;-0.4461020772
12.2200000000;-0.4282724750
12.2300000000;-0.4282724750
12.2400000000;-0.4282724750
12.2500000000;-0.4282724750
12.2600000000;-0.4282724750
12.2700000000;-0.4461020772
12.2800000000;-0.4461020772
12.2900000000;-0.4282724750
12.3000000000;-0.4282724750
12.3100000000;-0.4282724750
12.3200000000;-0.4282724750
12.3300000000;-0.4282724750
12.3400000000;-0.4282724750
12.3500000000;-0.4461020772
12.3600000000;-0.4461020772
12.3700000000;-0.4639316794
12.3800000000;-0.4639316794
12.3900000000;-0.4639316794
12.4000000000;-0.4639316794
12.4100000000;-0.4639316794
12.4200000000;-0.4461020772
12.4300000000;-0.4461020772
12.4400000000;-0.4461020772
12.4500000000;-0.4461020772
12.4600000000;-0.4639316794
12.4700000000;-0.4639316794
12.4800000000;-0.4639316794
12.4900000000;-0.4639316794
12.5000000000;-0.4639316794
12.5100000000;-0.4639316794
12.5200000000;-0.4461020772
12.5300000000;-0.4461020772
12.5400000000;-0.4461020772
12.5500000000;-0.4461020772
12.5600000000;-0.4461020772
12.5700000000;-0.4639316794
12.5800000000;-0.4461020772
12.5900000000;-0.4461020772
12.6000000000;-0.4461020772
12.6100000000;-0.4461020772
12.6200000000;-0.4282724750
12.6300000000;-0.4461020772
12.6400000000;-0.4461020772
12.6500000000;-0.4461020772
12.6600000000;-0.4282724750
12.6700000000;-0.4282724750
12.6800000000;-0.4461020772
12.6900000000;-0.4282724750
12.7000000000;-0.4282724750
12.7100000000;-0.4282724750
12.7200000000;-0.4104428728
12.7300000000;-0.4282724750
12.7400000000;-0.4282724750
12.7500000000;-0.4282724750
12.7600000000;-0.4282724750
12.7700000000;-0.4461020772
12.7800000000;-0.4461020772
12.7900000000;-0.4461020772
12.8000000000;-0.4282724750
12.8100000000;-0.4461020772
12.8200000000;-0.4461020772
12.8300000000;-0.4461020772
12.8400000000;-0.4461020772
12.8500000000;-0.4282724750
12.8600000000;-0.4282724750
12.8700000000;-0.4282724750
12.8800000000;-0.4104428728
12.8900000000;-0.3926132706
12.9000000000;-0.3926132706
12.9100000000;-0.3926132706
12.9200000000;-0.4104428728
12.9300000000;-0.4104428728
12.9400000000;-0.3926132706
12.9500000000;-0.4104428728
12.9600000000;-0.3926132706
12.9700000000;-0.3747836684
12.9800000000;-0.3926132706
12.9900000000;-0.3747836684
13.0000000000;-0.3747836684
13.0100000000;-0.3747836684
13.0200000000;-0.3747836684
13.0300000000;-0.3926132706
13.0400000000;-0.3747836684
13.0500000000;-0.3926132706
13.0600000000;-0.3926132706
13.0700000000;-0.3926132706
13.0800000000;-0.3926132706
13.0900000000;-0.3926132706
13.1000000000;-0.3926132706
13.1100000000;-0.3926132706
13.1200000000;-0.4104428728
13.1300000000;-0.3926132706
13.1400000000;-0.4104428728
13.1500000000;-0.3926132706
13.1600000000;-0.3926132706
13.1700000000;-0.3926132706
13.1800000000;-0.3747836684
13.1900000000;-0.3926132706
13.2000000000;-0.3926132706
13.2100000000;-0.3926132706
13.2200000000;-0.4104428728
13.2300000000;-0.3926132706
13.2400000000;-0.4104428728
13.2500000000;-0.3926132706
13.2600000000;-0.4104428728
13.2700000000;-0.3926132706
13.2800000000;-0.3926132706
13.2900000000;-0.3747836684
13.3000000000;-0.3926132706
13.3100000000;-0.3747836684
13.3200000000;-0.3569540662
13.3300000000;-0.3747836684
13.3400000000;-0.3747836684
13.3500000000;-0.3747836684
13.3600000000;-0.3569540662
13.3700000000;-0.3391244640
13.3800000000;-0.3569540662
13.3900000000;-0.3569540662
13.4000000000;-0.3747836684
13.4100000000;-0.3747836684
13.4200000000;-0.3747836684
13.4300000000;-0.3747836684
13.4400000000;-0.3747836684
13.4500000000;-0.3926132706
13.4600000000;-0.3747836684
13.4700000000;-0.3926132706
13.4800000000;-0.3747836684
13.4900000000;-0.3747836684
13.5000000000;-0.3747836684
13.5100000000;-0.3747836684
13.5200000000;-0.3747836684
13.5300000000;-0.3747836684
13.5400000000;-0.3569540662
13.5500000000;-0.3747836684
13.5600000000;-0.3569540662
13.5700000000;-0.3747836684
13.5800000000;-0.3569540662
13.5900000000;-0.3747836684
13.6000000000;-0.3747836684
13.6100000000;-0.3391244640
13.6200000000;-0.3569540662
13.6300000000;-0.3569540662
13.6400000000;-0.3569540662
13.6500000000;-0.3569540662
13.6600000000;-0.3391244640
13.6700000000;-0.3391244640
13.6800000000;-0.3391244640
13.6900000000;-0.3391244640
13.7000000000;-0.3569540662
13.7100000000;-0.3569540662
13.7200000000;-0.3569540662
13.7300000000;-0.3569540662
13.7400000000;-0.3391244640
13.7500000000;-0.3569540662
13.7600000000;-0.3569540662
13.7700000000;-0.3569540662
13.7800000000;-0.3569540662
13.7900000000;-0.3569540662
13.8000000000;-0.3569540662
13.8100000000;-0.3569540662
13.8200000000;-0.3569540662
13.8300000000;-0.3569540662
13.8400000000;-0.3569540662
13.8500000000;-0.3569540662
13.8600000000;-0.3569540662
13.8700000000;-0.3569540662
13.8800000000;-0.3569540662
13.8900000000;-0.3569540662
13.9000000000;-0.3569540662
13.9100000000;-0.3569540662
13.9200000000;-0.3569540662
13.9300000000;-0.3569540662
13.9400000000;-0.3569540662
13.9500000000;-0.3569540662
13.9600000000;-0.3569540662
13.9700000000;-0.3569540662
13.9800000000;-0.3569540662
13.9900000000;-0.3569540662
14.0000000000;-0.3569540662
14.0100000000;-0.3569540662
14.0200000000;-0.3569540662
14.0300000000;-0.3569540662
14.0400000000;-0.3391244640
14.0500000000;-0.3391244640
14.0600000000;-0.3391244640
14.0700000000;-0.3569540662
14.0800000000;-0.3569540662
14.0900000000;-0.3569540662
14.1000000000;-0.3569540662
14.1100000000;-0.3569540662
14.1200000000;-0.3569540662
14.1300000000;-0.3569540662
14.1400000000;-0.3569540662
14.1500000000;-0.3569540662
14.1600000000;-0.3569540662
14.1700000000;-0.3569540662
14.1800000000;-0.3569540662
14.1900000000;-0.3569540662
14.2000000000;-0.3391244640
14.2100000000;-0.3569540662
14.2200000000;-0.3391244640
14.2300000000;-0.3391244640
14.2400000000;-0.3569540662
14.2500000000;-0.3391244640
14.2600000000;-0.3391244640
14.2700000000;-0.3391244640
14.2800000000;-0.3569540662
14.2900000000;-0.3569540662
14.3000000000;-0.3569540662
14.3100000000;NaN
