Time (s);Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3
13.4000148920;-0.2143172487;-1.9437886613;-1.9437886613
13.4100148810;-0.2143172487;-1.9437886613;-1.9438151738
13.4200148699;-0.2142907560;-1.9437886613;-1.9616182635
13.4300148588;-0.1964347004;-1.9437886613;-1.9616182635
13.4400148478;-0.1608019887;-1.9259590591;-1.9437886613
13.4500148368;-0.1429988399;-1.9437886613;-1.9437886613
13.4600148258;-0.1429988399;-1.9616182635;-1.9437886613
13.4700148148;-0.1429988399;-1.9616182635;-1.9437622667
13.4800148038;-0.1429988399;-1.9616182635;-1.9259854343
13.4900147929;-0.1429461286;-1.9616182635;-1.9437886613
13.5000147820;-0.1072342908;-1.9616182635;-1.9438149975
13.5100147710;-0.0359685933;-1.9437886613;-1.9615919468
13.5200147601;-0.0003094277;-1.9437886613;-1.9438149587
13.5300147493;0.0354285719;-1.9437886613;-1.9615919856
13.5400147384;0.1236311758;-1.9616182635;-1.9437886613
13.5500147275;-0.4266981172;-1.9437886613;-1.9437886613
13.5600147167;0.6405335164;-1.9437886613;-1.9437886613
13.5700147059;-0.0181392231;-1.9437886613;-1.9437886613
13.5800146951;0.0172843093;-1.9616182635;-1.9437886613
13.5900146843;-0.1074181224;-1.9616182635;-1.9437886613
13.6000146735;-0.1606977266;-1.9437886613;-1.9437886613
13.6100146628;-0.0714453155;-1.9437886613;-1.9438147853
13.6200146520;0.0888643031;-1.9437886613;-1.9616182635
13.6300146413;0.1423530524;-1.9437886613;-1.9616182635
13.6400146306;0.1957636017;-1.9437886613;-1.9615921969
13.6500146199;0.1957115065;-1.9437886613;-1.9437886613
13.6600146092;0.1600263115;-1.9616182635;-1.9437886613
13.6700145985;0.1065895811;-1.9616182635;-1.9438146710
13.6800145879;0.0887340072;-1.9616182635;-1.9615922729
13.6900145773;0.0529969255;-1.9437886613;-1.9438146331
13.7000145666;-0.0360990853;-1.9437886613;-1.9616182635
13.7100145560;-0.0895878352;-1.9437886613;-1.9615923296
13.7200145455;-0.1430506702;-1.9437886613;-1.9438145765
13.7300145349;-0.1787357332;-1.9259590591;-1.9615923672
13.7400145243;-0.2322503609;-1.9437886613;-1.9438145388
13.7500145138;-0.3035686946;-1.9437886613;-1.9616182635
13.7600145033;-0.3748353484;-1.9437886613;-1.9615924235
13.7700144928;-0.4105461580;-1.9616182635;-1.9437886613
13.7800144823;-0.4818386894;-1.9437886613;-1.9437886613
13.7900144718;-0.5354563598;-1.9437886613;-1.9437886613
13.8000144613;-0.6776292525;-1.9616182635;-1.9438144267
13.8100144509;-0.4996166305;-1.9616182635;-1.9615925168
13.8200144404;-0.5174462141;-1.9437886613;-1.9437886613
13.8300144300;-0.5354814745;-1.9616182635;-1.9438143709
13.8400144196;-0.6958449632;-1.9437886613;-1.9615925725
13.8500144092;-0.7848901914;-1.9437886613;-1.9438143339
13.8600143988;-0.8026684669;-1.9437886613;-1.9616182635
13.8700143885;-0.7847619762;-1.9437886613;-1.9615926279
13.8800143781;-0.7135461101;-1.9616182635;-1.9438142786
13.8900143678;-0.7135973078;-1.9437886613;-1.9615926647
13.9000143575;-0.7491797340;-1.9437886613;-1.9437886613
13.9100143472;-0.7312223393;-1.9437886613;-1.9438142235
13.9200143369;-0.6242959237;-1.9616182635;-1.9616182635
13.9300143266;-0.5529010114;-1.9616182635;-1.9616182635
13.9400143164;-0.4281959531;-1.9616182635;-1.9616182635
13.9500143062;-0.3747326903;-1.9616182635;-1.9616182635
13.9600142959;-0.3390989932;-1.9437886613;-1.9616182635
13.9700142857;-0.3212694092;-1.9616182635;-1.9615928109
13.9800142755;-0.3033635215;-1.9437886613;-1.9437886613
13.9900142653;-0.2320706017;-1.9437886613;-1.9438140777
14.0000142552;-0.1787088409;-1.9616182635;-1.9615928652
14.0100142450;-0.2143933893;-1.9616182635;-1.9438140416
14.0200142349;-0.2678821418;-1.9437886613;-1.9615929014
14.0300142248;-0.3213202060;-1.9437886613;-1.9437886613
14.0400142146;-0.3391244640;-1.9437886613;-1.9438139875
14.0500142045;-0.3390485395;-1.9437886613;-1.9615929554
14.0600141945;-0.2856103672;-1.9616182635;-1.9437886613
14.0700141844;-0.2678565998;-1.9616182635;-1.9438139336
14.0800141743;-0.3035157684;-1.9616182635;-1.9615930091
14.0900141643;-0.3392001736;-1.9616182635;-1.9437886613
14.1000141543;-0.3926637080;-1.9616182635;-1.9438138800
14.1100141443;-0.4283228767;-1.9437886613;-1.9615930627
14.1200141343;-0.4639316794;-1.9437886613;-1.9438138444
14.1300141243;-0.4639316794;-1.9616182635;-1.9615930982
14.1400141143;-0.4639568269;-1.9616182635;-1.9437635138
14.1500141044;-0.4817612816;-1.9616182635;-1.9259841890
14.1600140944;-0.4817612816;-1.9437886613;-1.9437886613
14.1700140845;-0.4817110927;-1.9437886613;-1.9437886613
14.1800140746;-0.4459766932;-1.9437886613;-1.9437886613
14.1900140647;-0.3568538295;-1.9437886613;-1.9437886613
14.2000140548;-0.2855605327;-1.9437886613;-1.9438137029
14.2100140449;-0.2320968029;-1.9437886613;-1.9616182635
14.2200140351;-0.1964626400;-1.9616182635;-1.9616182635
14.2300140252;-0.1785580886;-1.9437886613;-1.9616182635
14.2400140154;-0.1072647212;-1.9616182635;-1.9616182635
14.2500140056;-0.0546992635;-1.9616182635;-1.9616182635
14.2600139958;-0.6586359226;-1.9437886613;-1.9615933270
14.2700139860;0.3560555879;-1.9437886613;-1.9437886613
14.2800139762;0.2311239860;-1.9616182635;-1.9437886613
14.2900139665;0.0173929269;-1.9437886613;-1.9437886613
14.3000139567;-0.0358720251;-1.9437886613;-1.9616182635
14.3100139470;0.0710806345;-1.9616182635;-1.9616182635
14.3200139373;0.1600050681;-1.9616182635;-1.9616182635
14.3300139276;0.0886370984;-1.9616182635;-1.9527003638
14.3400139179;-0.0182908157;-1.9616182635;-1.9437886613
14.3500139082;-0.0896339361;-1.9616182635;-1.9437886613
14.3600138985;-0.1787323343;-1.9437886613;-1.9438010344
14.3700138889;-0.2322705816;-1.9437886613;-1.9616058990
14.3800138793;-0.3214926938;-1.9437886613;-1.9437886613
14.3900138696;-0.4641046624;-1.9616182635;-1.9437886613
14.4000138600;-0.5888376737;-1.9437886613;-1.9438010002
14.4100138504;-0.6601313364;-1.9437886613;-1.9616182635
14.4200138408;-0.7135461101;-1.9616182635;-1.9616059418
14.4300138313;-0.7132503876;-1.9616182635;-1.9437886613
14.4400138217;-0.4995170042;-1.9616182635;-1.9437886613
14.4500138122;-0.4460036391;-1.9616182635;-1.9437886613
14.4600138026;-0.3747344833;-1.9616182635;-1.9616182635
14.4700137931;-0.3391490396;-1.9616182635;-1.9616182635
14.4800137836;-0.3570031836;-1.9616182635;-1.9616059926
14.4900137741;-0.3926132706;-1.9616182635;-1.9437886613
14.5000137646;-0.3931282935;-1.9616182635;-1.9438009154
14.5100137552;-0.7669859006;-1.9616182635;-1.9616060179
14.5200137457;-0.7310083441;-1.9437886613;-1.9438008985
14.5300137363;-0.4637114098;-1.9437886613;-1.9616182635
14.5400137268;-0.3030983954;-1.9437886613;-1.9616182635
14.5500137174;-0.0364611621;-1.9437886613;-1.9616182635
14.5600137080;-0.3570029145;-1.9437886613;-1.9616304672
14.5700136986;-0.3926132706;-1.9437886613;-1.9794356704
14.5800136893;-0.3926620520;-1.9259590591;-1.9616182635
14.5900136799;-0.4283455971;-1.9259590591;-1.9616182635
14.6000136705;-0.4818587111;-1.9259590591;-1.9616182635
14.6100136612;-0.6065684969;-1.9437886613;-1.9616182635
14.6200136519;-0.5708606774;-1.9437886613;-1.9616061098
14.6300136426;-0.4995908838;-1.9437886613;-1.9438008068
14.6400136333;-0.4995908838;-1.9437886613;-1.9438493227
14.6400408441;-0.4995908838;-1.9437886613;-1.9616182635
14.6500204221;-0.4995908838;-1.9437886613;-1.9616061428
14.6700136054;-0.4995908838;-1.9437886613;-1.9437886613
14.6800135962;-0.4995908838;-1.9437886613;-1.9437886613
14.6900135870;-0.4995908838;-1.9616182635;-1.9437765653
14.7000135777;-0.4995908838;-1.9437886613;-1.9259590591
14.7100135685;-0.4995908838;-1.9437886613;-1.9259590591
14.7200135593;-0.4995908838;-1.9437886613;-1.9259711306
14.7300135501;-0.4996150268;-1.9437886613;-1.9437886613
14.7400135410;-0.5173963593;-1.9437886613;-1.9437886613
14.7500135318;-0.4995908838;-1.9437886613;-1.9437886613
14.7600135227;-0.4995908838;-1.9259590591;-1.9437886613
14.7700135135;-0.4995908838;-1.9259590591;-1.9438006921
14.7800135044;-0.4995908838;-1.9259590591;-1.9616302862
14.7900134953;-0.4995908838;-1.9259590591;-1.9794598803
14.8000134862;-0.4996149129;-1.9081294570;-1.9972654615
14.8100134771;-0.5173964730;-1.9081294570;-1.9794598641
14.8200134680;-0.4996148805;-1.9259590591;-1.9972654776
14.8300134590;-0.5174204860;-1.9259590591;-1.9794478657
14.8400134499;-0.5173965214;-1.9437886613;-1.9794358915
14.8500134409;-0.4995908838;-1.9437886613;-1.9616182635
14.8600134318;-0.4996148161;-1.9616182635;-1.9616182635
14.8700134228;-0.5174204860;-1.9794478657;-1.9616182635
14.8800134138;-0.5174204860;-1.8724702526;-1.9616063214
14.8900134048;-0.5173966017;-1.9437886613;-1.9438005955
14.9000133958;-0.4995908838;-1.9259590591;-1.9616301897
14.9100133869;-0.4995908838;-1.9794478657;-1.9794478657
14.9200133779;-0.4995908838;-1.9437886613;-1.9794478657
14.9300133690;-0.4996147042;-1.9259590591;-1.9794359635
14.9400133601;-0.5173966814;-1.9259590591;-1.9616182635
14.9500133511;-0.4995908838;-1.9259590591;-1.9616063771
14.9600133422;-0.4995908838;-1.9081294570;-1.9437767829
14.9700133333;-0.4995908838;-1.9437886613;-1.9259590591
14.9800133245;-0.4995908838;-1.9437886613;-1.9259590591
14.9900133156;-0.4995908838;-1.8902998548;-1.9259590591
15.0000133067;-0.4995908838;-1.7298334350;-1.9259590591
15.0100132979;-0.4995908838;-1.6406854241;-1.9259590591
15.0200132890;-0.4995908838;-1.6406854241;-1.9259590591
15.0300132802;-0.4995672214;-1.6050262197;-1.9259590591
15.0400132714;-0.4817612816;-1.6228558219;-1.9259590591
15.0500132626;-0.4817849126;-1.5693670153;-1.9259708668
15.0600132538;-0.4995672684;-1.5515374131;-1.9438004612
15.0700132450;-0.4817612816;-1.5693670153;-1.9616182635
15.0800132363;-0.4817848657;-1.4802190043;-1.9616300478
15.0900132275;-0.4995673152;-1.4980486065;-1.9794478657
15.1000132188;-0.4817612816;-1.5337078109;-1.9794478657
15.1100132100;-0.4817848190;-1.4802190043;-1.9794361048
15.1200132013;-0.4995673619;-1.4802190043;-1.9616182635
15.1300131926;-0.4817847880;-1.5158782087;-1.9616182635
15.1400131839;-0.4995673929;-1.5515374131;-1.9616182635
15.1500131752;-0.4817612816;-1.5693670153;-1.9616182635
15.1600131666;-0.4817612816;-1.5693670153;-1.9616299858
15.1700131579;-0.4817847261;-1.5337078109;-1.9794361511
15.1800131492;-0.4995908838;-1.4980486065;-1.9616299704
15.1900131406;-0.4995674700;-1.4623894021;-1.9794478657
15.2000131320;-0.4817846800;-1.4267301978;-1.9794361742
15.2100131234;-0.4995675007;-1.3910709934;-1.9616065797
15.2200131148;-0.4817846493;-1.3910709934;-1.9437769851
15.2300131062;-0.4995675313;-1.3732413912;-1.9259473906
15.2400130976;-0.4817612816;-1.3732413912;-1.9081411179
15.2500130890;-0.4817612816;-1.3375821868;-1.9259590591
15.2600130804;-0.4817612816;-1.3375821868;-1.9259590591
15.2700130719;-0.4817612816;-1.3019229824;-1.9259706973
15.2800130634;-0.4817612816;-1.2127749715;-1.9437770308
15.2900130548;-0.4817612816;-1.0166493473;-1.9259590591
15.3000130463;-0.4817845275;-0.9809901430;-1.9259706745
15.3100130378;-0.4995908838;-0.9631605408;-1.9437886613
15.3200130293;-0.4995676681;-0.9631605408;-1.9437886613
15.3300130208;-0.4817844821;-0.9988197451;-1.9438002541
15.3400130124;-0.4995908838;-0.9631605408;-1.9616182635
15.3500130039;-0.4995908838;-0.9453309386;-1.9616182635
15.3600129955;-0.4995677284;-0.9453309386;-1.9616182635
15.3700129870;-0.4817612816;-0.9631605408;-1.9616182635
15.3800129786;-0.4817612816;-0.9453309386;-1.9616182635
15.3900129702;-0.4817612816;-0.9809901430;-1.9616182635
15.3900388601;-0.4817612816;-0.9631605408;-1.9616182635
15.4000194301;-0.4817612816;-0.9809901430;-1.9616182635
15.4000517464;-0.4817612816;-0.9631605408;-1.9616182635
15.4100258732;-0.4817612816;-0.9453309386;-1.9616182635
15.4100645995;-0.4818188707;-0.9275013364;-1.9616182635
15.4200322997;-0.4818993172;-0.9453309386;-1.9616182635
15.4200774194;-0.4995218659;-0.9275013364;-1.9616182635
15.4300387097;-0.4994300497;-0.9631605408;-1.9616182635
15.4300902062;-0.4818416986;-0.9453309386;-1.9617560322
15.4400451031;-0.4819448553;-0.9631605408;-1.9619623457
15.4401029601;-0.4994990969;-0.9453309386;-1.9972774679
15.4500514801;-0.4817612816;-0.9631605408;-1.9793103627
15.4700450161;-0.4817612816;-0.9275013364;-1.9434451246
15.4800449871;-0.4818414403;-0.9096717342;-1.8547093136
15.4900449583;-0.4995107764;-0.8740125298;-1.8719212989
15.5000449294;-0.4818413375;-0.8561829276;-1.7294905589
15.5100449006;-0.4994308745;-0.7848645188;-1.6406854241
15.5200448718;-0.4640915861;-0.7135461101;-1.6404114744
15.5300448430;-0.4995908838;-0.6243980991;-1.5691616845
15.5400448143;-0.4995110327;-0.5530796903;-1.5160834082
15.5500447857;-0.4817612816;-0.4995908838;-1.5693670153
15.5600447570;-0.4817612816;-0.4461020772;-1.5694353278
15.5700447284;-0.4817612816;-0.4104428728;-1.5873331553
15.5800446999;-0.4818409288;-0.4282724750;-1.6229240472
15.5900446713;-0.4995908838;-0.4461020772;-1.6406854241
15.6000446429;-0.4995908838;-0.4817612816;-1.6408217010
15.6100446144;-0.4995908838;-0.4817612816;-1.6765489137
15.6200445860;-0.4995908838;-0.4995908838;-1.7300375903
15.6300445576;-0.4995114899;-0.4817612816;-1.7833902501
15.6400445293;-0.4817612816;-0.4817612816;-1.8012198091
15.6500445010;-0.4817612816;-0.5174204860;-1.8188456017
15.6600444727;-0.4817612816;-0.5887388947;-1.7833901206
15.6700444444;-0.4817612816;-0.5887388947;-1.8011518438
15.6800444162;-0.4817612816;-0.5709092925;-1.8010840508
15.6900443881;-0.4817612816;-0.5709092925;-1.7832544915
15.7000443599;-0.4817612816;-0.5352500881;-1.7654249322
15.7100443319;-0.4817612816;-0.4817612816;-1.7477307016
15.7200443038;-0.4817612816;-0.3926132706;-1.7653573962
15.7300442758;-0.4817612816;-0.3034652596;-1.7297658562
15.7400442478;-0.4817612816;-0.2321468509;-1.7119362966
15.7500442198;-0.4817612816;-0.1786580443;-1.6939717498
15.7600441919;-0.4817612816;-0.1608284421;-1.6404830709
15.7700441640;-0.4818399746;-0.1608284421;-1.5869269833
15.7800441362;-0.4995122403;-0.2143172487;-1.5156761104
15.7900441084;-0.4817612816;-0.2678060553;-1.4621874310
15.8000440806;-0.4817612816;-0.6243980991;-1.4087660329
15.8100440529;-0.4818397767;-0.2143172487;-1.3732413912
15.8200440252;-0.4995124380;-0.3926132706;-1.3731741944
15.8300439975;-0.4818396781;-0.2499764531;-1.3553446343
15.8400439698;-0.4995908838;-0.2321468509;-1.3375150743
15.8500439422;-0.4995125856;-0.2678060553;-1.3196184437
15.8600439147;-0.4817612816;-0.2678060553;-1.2840263518
15.8700438871;-0.4817612816;-0.3034652596;-1.2661967916
15.8800438596;-0.4818394326;-0.3391244640;-1.2484341758
15.8900438322;-0.4995908838;-0.3569540662;-1.2483672732
15.9000438048;-0.4995128305;-0.3391244640;-1.2304708519
15.9100437774;-0.4817612816;-0.3034652596;-1.1950790074
15.9200437500;-0.4817612816;-0.2499764531;-1.2306713510
15.9300437227;-0.4817612816;-0.1608284421;-1.2483674401
15.9400436954;-0.4817612816;-0.1073396355;-1.2306045736
15.9500436681;-0.4818390916;-0.0538508290;-1.2306712262
15.9600436409;-0.4995131223;-0.0360212268;-1.2482343427
15.9700436137;-0.4817612816;-0.0360212268;-1.1948787997
15.9800435866;-0.4817612816;0.0174675798;-1.1771157671
15.9900435594;-0.4817612816;-0.0181916246;-1.1769827933
16.0000435323;-0.4817612816;-0.0181916246;-1.1413901171
16.0100435053;-0.4818388016;-0.0181916246;-1.1235605562
16.0200434783;-0.4995134119;-0.0716804311;-1.1056646320
16.0300434513;-0.4818387054;-0.0538508290;-1.0700055099
16.0400434243;-0.4995135079;-0.0538508290;-1.0344126686
16.0500433974;-0.4818386095;-0.0716804311;-1.0165168676
16.0600433705;-0.4995908838;-0.1073396355;-0.9809239441
16.0700433437;-0.4995136516;-0.1429988399;-0.9630282249
16.0800433168;-0.4817612816;-0.2499764531;-0.9274352193
16.0900432900;-0.4817612816;-0.2678060553;-0.9095395818
16.1000432633;-0.4818383706;-0.3034652596;-0.8738804590
16.1100432366;-0.4995138423;-0.3034652596;-0.8382873307
16.1200432099;-0.4817612816;-0.2856356575;-0.8205237232
16.1300431832;-0.4817612816;-0.2678060553;-0.8204578099
16.1400431566;-0.4817612816;-0.2143172487;-0.8026282483
16.1500431300;-0.4817612816;-0.1786580443;-0.7847986866
16.1600431034;-0.4817612816;-0.1429988399;-0.7669691249
16.1700430769;-0.4817612816;-0.1073396355;-0.7491395632
16.1800430504;-0.4817612816;-0.1251692377;-0.7313100013
16.1900430240;-0.4817612816;-0.1251692377;-0.7135461101
16.2000429975;-0.4817612816;-0.1429988399;-0.7134148495
16.2100429711;-0.4817612816;-0.1429988399;-0.6776901355
16.2200429448;-0.4817612816;-0.1073396355;-0.6252502473
16.2300429185;-0.4817612816;-0.0895100333;-0.8557898693
16.2400428922;-0.4817612816;-0.0003620224;-0.8552012027
16.2400979192;-0.4817612816;0.0709563864;-0.7492816489
16.2500489596;-0.4817612816;0.0174675798;-0.6245288783
16.2700428135;-0.4818375696;-0.0360212268;-0.6598612546
16.2800427873;-0.4995908838;-0.1251692377;-0.6066338067
16.2900427611;-0.4995908838;-0.1964876465;-0.6243980991
16.3000427350;-0.4995908838;-0.1608284421;-0.6245285593
16.3100427090;-0.4995147818;-0.1429988399;-0.6601224938
16.3200426829;-0.4817612816;-0.0895100333;-0.6780172070
16.3300426569;-0.4817612816;-0.0360212268;-0.7136112211
16.3400426309;-0.4817612816;-0.0003620224;-0.7314407837
16.3500426050;-0.4818371984;0.0174675798;-0.7491402826
16.3600425791;-0.4995908838;0.0531267842;-0.7313107199
16.3700425532;-0.4995908838;0.0531267842;-0.7133512515
16.3800425273;-0.4995908838;0.0531267842;-0.6597976497
16.3900425015;-0.4995151512;0.0174675798;-0.5886740206
16.4000424757;-0.4818369682;0.0174675798;-0.5709092925
16.4100424500;-0.4995152430;0.0352971820;-0.5711036790
16.4200424242;-0.4817612816;0.0352971820;-0.6246571242
16.4300423985;-0.4818368307;0.0352971820;-0.6958459421
16.4400423729;-0.4995908838;0.0352971820;-0.7315050682
16.4500423472;-0.4995154260;0.0709563864;-0.7671641944
16.4600423216;-0.4817612816;0.0352971820;-0.8026941210
16.4700422961;-0.4817612816;0.0352971820;-0.8026941210
16.4800422705;-0.4818366028;0.0531267842;-0.8025005552
16.4900422450;-0.4995156080;0.0531267842;-0.7492053145
16.5000422195;-0.4817612816;0.0887859886;-0.7499786449
16.5100421941;-0.4817612816;0.1601043974;-0.9620656489
16.5200421687;-0.4817612816;0.2492524083;-0.6603791368
16.5300421433;-0.4817612816;-0.0895100333;-0.7492696424
16.5400421179;-0.4817612816;0.6415036565;-0.7669063381
16.5500420926;-0.4817612816;0.0887859886;-0.7313757123
16.5600420673;-0.4818362409;0.0352971820;-0.7313115001
16.5700420420;-0.4995908838;-0.0003620224;-0.7134819365
16.5800420168;-0.4995160144;0.0174675798;-0.6961654537
16.5900419916;-0.4817612816;0.0352971820;-0.8200109497
16.6000419664;-0.4817612816;0.0352971820;-0.6777587891
16.6100419413;-0.4818360164;0.0174675798;-0.6424837812
16.6200419162;-0.4995908838;-0.0538508290;-0.7132901833
16.6300418911;-0.4995908838;-0.0895100333;-0.6421637579
16.6400418660;-0.4995162829;-0.1073396355;-0.6243341939
16.6500418410;-0.4818358379;-0.0895100333;-0.6066323640
16.6600418160;-0.4995908838;-0.0895100333;-0.6243342701
16.6700417910;-0.4995908838;-0.0716804311;-0.6066960788
16.6800417661;-0.4995908838;-0.0716804311;-0.6419089367
16.6900417412;-0.4995165052;-0.0538508290;-0.5530159754
16.7000417163;-0.4817612816;-0.0360212268;-0.5353137652
16.7100416915;-0.4817612816;-0.0360212268;-0.5530796903
16.7200416667;-0.4818355274;-0.0538508290;-0.5532704942
16.7300416419;-0.4995908838;-0.0360212268;-0.6068227510
16.7400416171;-0.4995908838;-0.0360212268;-0.6777598542
16.7500415924;-0.4995167702;-0.0360212268;-0.6424181655
16.7600415677;-0.4818353511;-0.0360212268;-0.6959068591
16.7700415430;-0.4995908838;-0.1251692377;-0.7492687273
16.7800415184;-0.4995908838;-0.0895100333;-0.7670349166
16.7900414938;-0.4995908838;-0.0003620224;-0.7671615921
16.8000414692;-0.4995908838;0.0174675798;-0.8026308208
16.8100414446;-0.4995908838;0.0531267842;-0.7848012560
16.8200414201;-0.4995908838;0.0352971820;-0.7669084658
16.8300413956;-0.4995908838;-0.0003620224;-0.7313125242
16.8400413712;-0.4995908838;-0.0181916246;-0.7134198085
16.8500413467;-0.4995908838;-0.0360212268;-0.6780131327
16.8600413223;-0.4995908838;-0.0360212268;-0.7129784235
16.8700412979;-0.4995908838;-0.0360212268;-0.5525123382
16.8800412736;-0.4995908838;-0.0716804311;-0.3923612626
16.8900412493;-0.4995908838;-0.0360212268;-0.3209800373
16.9000412250;-0.4995908838;-0.2143172487;-0.2318951394
16.9100412007;-0.4995908838;-0.0360212268;-0.1607655512
16.9200411765;-0.4995908838;-0.0538508290;-0.1430616938
16.9300411523;-0.4995908838;-0.1251692377;-0.1609540762
16.9400411281;-0.4995908838;-0.1786580443;-0.1966759870
16.9500411039;-0.4995908838;-0.1964876465;-0.2501646831
16.9600410798;-0.4995908838;-0.2143172487;-0.3036533793
16.9700410557;-0.4995908838;-0.1786580443;-0.3572674154
16.9800410317;-0.4995908838;-0.1073396355;-0.4464152429
16.9900410076;-0.4995908838;-0.1073396355;-0.5354378776
17.0000409836;-0.4995178544;-0.1251692377;-0.5889891342
17.0100409596;-0.4818342682;-0.1251692377;-0.6603073968
17.0200409357;-0.4996638278;-0.1608284421;-0.7316256594
17.0300409117;-0.5173475845;-0.1786580443;-0.8028814720
17.0400408879;-0.4995908838;-0.1786580443;-0.8563077554
17.0500408640;-0.4995908838;-0.1786580443;-0.8918421320
17.0600408401;-0.4995908838;-0.1964876465;-0.8919044731
17.0700408163;-0.4995908838;-0.1786580443;-0.9095471245
17.0800407925;-0.4995908838;-0.2143172487;-0.8739502612
17.0900407688;-0.4996635306;-0.2499764531;-0.8558717659
17.1000407451;-0.4995908838;-0.2499764531;-0.7667239358
17.1100407213;-0.4995908838;-0.2678060553;-0.6777004256
17.1200406977;-0.4995908838;-0.2678060553;-0.6237768599
17.1300406740;-0.4995908838;-0.2856356575;-0.4459158136
17.1400406504;-0.4995908838;-0.2678060553;-0.3924271150
17.1500406268;-0.4995908838;-0.2499764531;-0.3390004323
17.1600406032;-0.4995908838;-0.2856356575;-0.3033412997
17.1700405797;-0.4995908838;-0.3391244640;-0.2677441112
17.1800405562;-0.4995908838;-0.4104428728;-0.2499145449
17.1900405327;-0.4995908838;-0.4639316794;-0.2320849785
17.2000405093;-0.4995908838;-0.5174204860;-0.2142554120
17.2100404858;-0.4995908838;-0.5174204860;-0.1963022437
17.2200404624;-0.4995908838;-0.5352500881;-0.1428135442
17.2300404391;-0.4995908838;-0.4995908838;-0.0893248445
17.2400404157;-0.4995908838;-0.4639316794;-0.0358978388
17.2500403924;-0.4995908838;-0.3926132706;-0.0001153886
17.2600403691;-0.4995908838;-0.3569540662;0.0713261239
17.2700403458;-0.4995908838;-0.3034652596;0.1781803493
17.2800403226;-0.4995908838;-0.2321468509;0.2495601684
17.2900402994;-0.4995908838;-0.1608284421;0.3387080024
17.3000402762;-0.4996626533;-0.0538508290;0.4277943553
17.3100402530;-0.5173487577;0.0531267842;0.4990511769
17.3200402299;-0.4995191967;0.1779339995;0.5524784669
17.3300402068;-0.4818329275;0.2670820105;0.5881376009
17.3400401837;-0.4995908838;0.3740596237;0.6237353946
17.3500401606;-0.4995193200;0.4632076346;0.6415036565
17.3600401376;-0.4818328043;0.5345260434;0.6415649265
17.3700401146;-0.4995194020;0.5701852478;0.6592107889
17.3800400916;-0.4818327224;0.5701852478;0.6212260589
17.3900400687;-0.4995908838;-0.0181916246;-0.0884702301
17.4000400458;-0.4995908838;0.9802660982;0.2150603226
17.4100400229;-0.4995908838;0.6771628609;0.6413203714
17.4200400000;-0.4995908838;0.3562300215;0.5878316695
17.4300399772;-0.4995908838;0.4275484302;0.5338547648
17.4400399543;-0.4995908838;0.4632076346;0.3379124950
17.4500399315;-0.4995908838;0.4275484302;0.1953978670
17.4600399088;-0.4995908838;0.3740596237;0.0884813832
17.4700398860;-0.4995908838;0.2670820105;-0.0007273408
17.4800398633;-0.4995908838;0.1601043974;-0.1075830426
17.4900398406;-0.4995908838;0.0887859886;-0.1789013130
17.5000398180;-0.4995908838;-0.0003620224;-0.2500980183
17.5100397953;-0.4995908838;-0.0538508290;-0.2853319170
17.5200397727;-0.4995200108;-0.0716804311;-0.1960019375
17.5300397501;-0.4817612816;-0.0716804311;-0.0536687914
17.5400397276;-0.4817612816;-0.1251692377;-0.0003013776
17.5500397050;-0.4818320340;-0.1786580443;0.0172857485
17.5600396825;-0.4995908838;-0.2499764531;-0.0363846834
17.5700396601;-0.4995908838;-0.3034652596;-0.1434226327
17.5800396376;-0.4995202515;-0.3747836684;-0.2678060553
17.5900396152;-0.4818318739;-0.4817612816;-0.2680479488
17.6000395928;-0.4995908838;-0.5709092925;-0.3393057817
17.6100395704;-0.4995908838;-0.6422277013;-0.3937609672
17.6200395480;-0.4995908838;-0.6778869057;-0.7307720023
17.6300395257;-0.4995908838;-0.6957165079;-0.5530796903
17.6400395034;-0.4995908838;-0.5887388947;-0.5544666579
17.6500394811;-0.4995908838;-0.5709092925;-0.9628591959
17.6600394589;-0.4995205698;-0.5887388947;-0.8738318247
17.6700394366;-0.4818315559;-0.2856356575;-0.8204033210
17.6800394144;-0.4995908838;-0.4817612816;-0.7848043516
17.6900393922;-0.4995908838;-0.4995908838;-0.7664335821
17.7000393701;-0.4995908838;-0.7492053145;-0.5886186954
17.7100393479;-0.4995908838;-0.7492053145;-0.5525991630
17.7200393258;-0.4996609608;-0.5352500881;-0.4100226473
17.7300393038;-0.5173504482;-0.4461020772;-0.2853956633
17.7400392817;-0.4995908838;-0.3926132706;-0.2141373539
17.7500392597;-0.4995908838;-0.3569540662;-0.1601092662
17.7600392377;-0.4995209638;-0.3391244640;0.0531267842
17.7700392157;-0.4817612816;-0.3212948618;0.0530070557
17.7800391937;-0.4818311233;-0.4639316794;0.0174675798
17.7900391718;-0.4995210811;-0.4104428728;0.0173479852
17.8000391499;-0.4818310452;-0.5174204860;-0.0183111524
17.8100391280;-0.4995908838;-0.1073396355;-0.0537910984
17.8200391061;-0.4995908838;-0.3391244640;-0.0357824379
17.8300390843;-0.4995908838;-0.3569540662;0.0344618871
17.8400390625;-0.4995908838;-0.4461020772;-0.2150924473
17.8500390407;-0.4995908838;-0.5530796903;-0.4461616746
